Validator Name,Validator Address,Stride Delegations,Live Delegations,Delegations Minus Stride,Commission,CEX,Active,Uptime,Governance,Eligibility,Reason,Current Weight,New Weight
OranG3cluB,starsvaloper15h93mze4d7uzls97pzy58rf9fplxmzyaw8gd4u,225548228508,10409973515472,10184425286964,5.00%,N,Y,,,Y,OK,0.72%,2.34%
CryptoDungeon,starsvaloper13x4pynlp86prhcmtns742kgsgu7pjtzj0m9tz2,218997035147,10294487834604,10075490799457,5.00%,N,Y,,,Y,OK,0.70%,2.32%
Ping,starsvaloper1jxv0u20scum4trha72c7ltfgfqef6nscdghxyx,209326225903,10038827411364,9829501185461,5.00%,N,Y,,,Y,OK,0.67%,2.26%
Blackhox,starsvaloper1dkuvgapkjf6lmdnh9jm4hy6zm85kvrqsefthy4,218061150381,10010662546100,9792601395719,5.00%,N,Y,,,Y,OK,0.69%,2.25%
Encapsulate (fka KingSuper),starsvaloper1s0lankh33kprer2l22nank5rvsuh9ksap3gdkx,218685073562,9970529955481,9751844881919,9.00%,N,Y,,,Y,OK,0.70%,2.24%
StakeAngle,starsvaloper14ysq6pfyxh5jmhddvjhxu6du8nh7r8248y90lc,205894648428,9668694580770,9462799932342,10.00%,N,Y,,,Y,OK,0.66%,2.18%
mahof,starsvaloper1nurdchxypkgwpu20avwqj3e3ywm7n60rf34s27,189672645821,9175198919246,8985526273425,5.00%,N,Y,,,Y,OK,0.60%,2.07%
Arcpool,starsvaloper1eh397usaczphjk2fjra5590uyx6urp5jv8tpce,185617145170,8983592364008,8797975218838,5.00%,N,Y,,,Y,OK,0.59%,2.02%
NakoTurk,starsvaloper1tnffg6s9x35eac2kaw4zvkx7lvyhd7spw6hnde,190920492177,8745841411009,8554920918832,5.00%,N,Y,,,Y,OK,0.61%,1.97%
Cosmos Spaces ☮️ 💜 ⚛️,starsvaloper1gpnmdeytnjqekqt559dqzdv2gwjefcsvv0sarg,232099421869,8517564408713,8285464986844,5.00%,N,Y,,,Y,OK,0.74%,1.91%
Vitwit (Previously Witval),starsvaloper12rfj3mvdfeh38p3ztmuhamgm4yxwq8a5pz8vvn,238338653640,8388962664877,8150624011237,5.00%,N,N,,,N,inactive,0.76%,
silent,starsvaloper1xqum4wt30f3aqw8mmv823ty3x7gpmmde9zfndf,220244881501,8361807625249,8141562743748,5.00%,N,Y,,,Y,OK,0.70%,1.87%
SmartNodes,starsvaloper18u3wyvmmh2lq008gtwdsqcvj3m22aqyxt3ymaq,218061150381,8271378567096,8053317416715,5.00%,N,Y,,,N,over_32_cap,0.69%,
Expedition | by Life and Crypto,starsvaloper1ghrj4utqa849kxfkcau4mwt8s0txgrt99ddgyz,0,8028822308351,8028822308351,5.00%,N,Y,,,N,over_32_cap,0.00%,
Kleomedes,starsvaloper1kztn4xapr3mah9nc05wvvqhsg60t2l6txr3472,220244881501,8179897343387,7959652461886,5.00%,N,Y,,,N,over_32_cap,0.70%,
Wanderer Staking,starsvaloper1jp9v48a8u4vndt7m2ueal7v6a248n0sh364w8d,129464059230,7723312356605,7593848297375,5.00%,N,Y,,,N,over_32_cap,0.41%,
0base.vc,starsvaloper1n3mhyp9fvcmuu8l0q8qvjy07x0rql8q4qlwk6v,248009462887,7767586104940,7519576642053,5.00%,N,Y,,,N,over_32_cap,0.79%,
