Validator Name,Validator Address,Stride Delegations,Live Delegations,Delegations Minus Stride,Commission,CEX,Active,Uptime,Governance,Eligibility,Reason,Current Weight,New Weight
Secure Secrets,osmovaloper1pgl5usqpelz3a4c04g6t3yyvlrc9yseylmtcnt,0,88077615353,88077615353,5.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
Klub Staking,osmovaloper16vnsrhxsyamf4f4eln6g587qwwd39fte2m2ysc,32451772751,117605680572,85153907821,6.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.25%,
[Beehive]🇰🇷,osmovaloper1pz8wre7clpym5cz9ufpt6nvcayvspqqh7yw4y7,0,82285696089,82285696089,5.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
Merkan,osmovaloper1kls9ca0h980sqfmt0497jj8kad3lcws6g08mld,18834754380,95861736529,77026982149,5.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.14%,
P2P.org 💙,osmovaloper1uvt9fudwajkeyvdzdugmu3njdcg0c96jrywj3y,0,75001000000,75001000000,5.00%,N,Y,,,N,"uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
Nocturnal Labs (deprecated),osmovaloper1969qjenvrjxrypynv36j9hjmlxrqgmy0xq3dg2,67321520728,140212049852,72890529124,5.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.51%,
commercio.network,osmovaloper103s29j7dyc3utljce802m38p2kk89taj0r2hxa,5726783425,70178299953,64451516528,5.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.04%,
Notional,osmovaloper1083svrca4t350mphfv9x45wq9asrs60c6rv0j5,0,62675049945,62675049945,5.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
Coinage x DAIC,osmovaloper1cwurrzatev9lfkn3ak6hh59t6yc0zy00rzp8yd,10562733875,71090982399,60528248524,5.00%,N,Y,1,2/5,N,"bottom_5%_stake, gov<5/10 (fraction=0.400)",0.08%,
ZKV,osmovaloper1v5y0tg0jllvxf5c3afml8s3awue0ymjusax93d,45941529268,103469405131,57527875863,7.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.35%,
CroutonDigital,osmovaloper1h6pv6eymyf40w0xjuuacj3vnu9lxwq8u0nm7uj,11708090560,65068211803,53360121243,5.00%,N,Y,0.997,10/10,N,bottom_5%_stake,0.09%,
Chill Validation,osmovaloper1dvpxxkksf5hrhnycsgyyjnal79lp7gp3n59t0d,19852849211,69463219457,49610370246,5.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.15%,
blockscape,osmovaloper13x77yexvf6qexfjg9czp6jhpv7vpjdwwpuclc8,11580828706,60224161443,48643332737,5.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.09%,
vido.info,osmovaloper19j2hd230c3hw6ds843yu8akc0xgvdvyu4arf82,15016898763,63513839718,48496940955,5.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.11%,
Gelotto 🛡 Slash Protected,osmovaloper1cqdhr7arcezmkhy32qzsqsjvq2rheuhxw9uq8w,16544041010,61407024386,44862983376,5.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.13%,
Peregrine,osmovaloper1hk64xxqufcdyh627s29mruep8yfmxpuuclacer,129170781738,172070337774,42899556036,5.00%,N,Y,0.996,0/10,N,"bottom_5%_stake, gov<5/10 (fraction=0.000)",0.98%,
NFTSwitch.xyz | Delegate for $SOUL Claim Drop,osmovaloper1u2wsa88eh738mk35a3cncgu7lc6cqf74jdl50x,22270824437,65013078725,42742254288,5.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.17%,
GATA HUB,osmovaloper1d5ada26tcd24wltfakqkkdu3656k6n4chnyz8h,7890234942,50240125906,42349890964,5.00%,N,Y,0.998,7/9,N,bottom_5%_stake,0.06%,
SpectrumX,osmovaloper1yxg83zcuwfwvyagdzh3a8p45cgqxtrsg2segqf,29779273819,71798544297,42019270478,5.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.23%,
Go,osmovaloper13t30u88ehaq3dlp5uzkxmn9u98nrskjyrutvvs,339661888139,380305733909,40643845770,7.50%,N,Y,0.999,0/10,N,"bottom_5%_stake, gov<5/10 (fraction=0.000)",2.58%,
Kleomedes,osmovaloper1mmzazkl47l9e7aqrygp5kks9n30gcc730qlmwe,18962016234,59143127142,40181110908,5.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.14%,
[SHUTTING DOWN] AUDIT.one,osmovaloper1w4x44ek799hvg97x0mfwu6gg5dww2r8fdpqql4,0,35987276354,35987276354,5.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
validator.network,osmovaloper1sxx9mszve0gaedz5ld7qdkjkfv8z992a3z2szp,10308210167,44137909627,33829699460,5.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.08%,
"Moved to Oldcat - airdrop DHK every month, Please redelgate",osmovaloper106yua27d3dg4er6w2fkq68s5svd9hngu35nxqr,14889636908,47783533463,32893896555,5.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.11%,
DELIGHT,osmovaloper1mt33s7d3mdshunkt37tkugumq3uxfw2wcvrspk,0,31559132657,31559132657,5.00%,N,N,0.99,10/10,N,inactive,0.00%,
SolidarityNode,osmovaloper1tm7wyp4wjqfa2txadfxnvmun65mqpz76dxh4du,0,28994854181,28994854181,5.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
Levana 🐉 Powered by Cros Nest,osmovaloper1k5mws9tqgflx6rvhq6x0tnsdw0ddfkptwf3ch9,33342605728,62264254302,28921648574,5.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.25%,
binance staking,osmovaloper12t3xdsjlkczucc3dznpvrll7n9lyt3mulhp7ue,0,26825917134,26825917134,5.00%,Y,N,,,N,"inactive, CEX, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
StakeThat - autorestake,osmovaloper14suzzfw7rkz7uke8w9lhttnvewku7sd06djndg,0,21213628776,21213628776,5.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
Astroquirks,osmovaloper1udp8gef365zcqhlxuepewrxuep9thjanuhxcaw,20234634774,39755776782,19521142008,5.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.15%,
bryanlabs [DECOMMISSIONED],osmovaloper1dnmz4yzv73lr3lmauuaa0wpwn8zm8s20lg3pg9,18071183257,37266840255,19195656998,10.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.14%,
decomm,osmovaloper1q6xc9x054z9y7ll7k740j2cvdsllsfhs5rxyaj,0,18505243908,18505243908,5.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
Blocks United,osmovaloper10pt2rk73ksua9nee7c2x5le4yxqnczuefgae62,0,18216482515,18216482515,5.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
Komikuri,osmovaloper1j7euyj85fv2jugejrktj540emh9353ltnz0lvc,15525946178,33096774924,17570828746,5.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.12%,
LikeCoin by Liker Land,osmovaloper1fr62zx24gapdul0gze8lt3y9fmtt7h6mqq0amd,0,16089007567,16089007567,5.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
Redelegate to AlphaNodes🛸,osmovaloper19fec46jadzr4y6gd596kkf8sskm7eyq32kkwc7,11962614269,27080755956,15118141687,5.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.09%,
CrowdControl,osmovaloper150722lyxdh25vhhwp89qxp3574lv4tx8j6u0ge,17943921403,31917218301,13973296898,5.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.14%,
Quebec,osmovaloper1t3v9clrvqeudph4gf9fthcn4csalahfuq3nhme,10944519436,24828220514,13883701078,5.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.08%,
HFA X Defi Dojo,osmovaloper1japz8jxqcd7zlrcavd53l8vs2w6ukufrju7lyk,12344399830,26092082854,13747683024,5.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.09%,
reynisfjara,osmovaloper14lzvt4gdwh2q4ymyjqma0p4j4aykpn92l4warr,0,13474453208,13474453208,100.00%,N,N,,,N,"inactive, commission>10%, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
Coverlet,osmovaloper1273zsxhxd5dlgcr2zjf5x25275hjcp3udgkz9z,0,13114185562,13114185562,5.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
Polaris,osmovaloper1rcp29q3hpd246n6qak7jluqep4v006cd8q9sme,0,11675610318,11675610318,100.00%,N,N,,,N,"inactive, commission>10%, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
<decommissioned>,osmovaloper1tv9wnreg9z5qlxyte8526n7p3tjasndede2kj9,0,11336695838,11336695838,20.00%,N,N,,,N,"inactive, commission>10%, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
⊤⊥,osmovaloper1d4pn8f3q5dn0g4uwr2egh5mgzrnf7fhh53tuu4,0,11264390664,11264390664,5.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
PoS Node,osmovaloper1n3xtg6dpk8wvusank9s2h9j39l2taac88els9n,0,11177939932,11177939932,5.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
Stake&Relax 🦥,osmovaloper1c0hr48wkpfcmdljz0xjdxqak4a09ngs366wp8x,7508449381,16032282869,8523833488,5.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.06%,
Frog OSMO,osmovaloper13eq5c99ym05jn02e78l8cac2fagzgdhh4294zk,0,8370305075,8370305075,100.00%,N,N,,,N,"inactive, commission>10%, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
Bored Ape Server,osmovaloper17z6mxxmkk5vykq6m4c2vexqjs6eq0zqualtqu3,13744280222,21357362580,7613082358,5.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.10%,
NodesByGirls ❤️,osmovaloper1cm83xqns9sqhv9a8vd6fggt6mvuu8mmzszknae,0,7448956969,7448956969,5.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
Mr.K,osmovaloper1cv4leeaavx5lu5n7jgrdklt76rgx2xtdnmvwnu,0,7007275181,7007275181,5.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
Please redelegate - Decommissioning,osmovaloper1vkfmegxrsveefn2wmudh7apxuzu2n77654ad62,0,6207645174,6207645174,5.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
BK Stakehouse 🥩,osmovaloper15ft5d3dp9e9u4c3jxpxaqfmucnnrmgqtt454my,0,6154089670,6154089670,5.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
Stakeflow,osmovaloper16rnhjchh7fgcm37c52vuqxhv0hvdsmls3f8aw9,0,5242983314,5242983314,7.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
BlockHunters 🎯,osmovaloper1symf474wnypes2d3mecllqk6l26rwz8m720t3k,0,5066245163,5066245163,5.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
ztake.org,osmovaloper102ruvpv2srmunfffxavttxnhezln6fncrdjd27,10944519436,15364419072,4419899636,7.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.08%,
MultiChain Ventures,osmovaloper1zxavllftfx3a3y5ldfyze7jnu5uyuktsfx2jcc,0,4118655296,4118655296,5.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
Dora Factory Closed,osmovaloper14fpkylq7y7eenakv0h56yu8jh922p9uvyeugty,0,3819047500,3819047500,20.00%,N,N,,,N,"inactive, commission>10%, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
天照☀,osmovaloper133va8vgy0ygfjmvzy64pgay5w6lg4239nagwnk,0,3025742373,3025742373,5.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
DEFUNCT,osmovaloper13e2ale5hzxx2ca70eg50psd894hn7gkkn6w6ly,0,3000755721,3000755721,5.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
Valnodes - Carbon Neutral Staking,osmovaloper1vrw2c99yvu5t9gugzuj38w35vmhmazzgx7dckk,0,2937849710,2937849710,5.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
SpacePotato,osmovaloper16gm3cvhluf9xfurkx9qgxq7pldvd479l0j6zms,0,2825589033,2825589033,10.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
DO NOT DELEGATE HERE,osmovaloper1zfcmwh56kmz4wqqg2t8pxrm228dx2c6hhzhtx7,0,2539182803,2539182803,5.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
Quasar 🤖🧬🧠,osmovaloper13nz2gn6u0967mlhnuvw2dvhh3l8gdg0k6fhvw3,0,2391051040,2391051040,5.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
Bi23 Labs,osmovaloper1pfh243e50apq0zut00vyhd3sqek0jthc8wvxws,0,2301409478,2301409478,100.00%,N,N,,,N,"inactive, commission>10%, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
a41,osmovaloper18m4wkxw865cmxu7wv43pk9wgssw022kjyxz6wz,0,2215315976,2215315976,5.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
Blockpower,osmovaloper179fv09z9lhsyduf5xkgyc3ytelljtddxst2c48,0,1910420227,1910420227,5.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
BasBlock,osmovaloper1vzcxcv9v4cymknqyj8a7qqp45apt7kyrvuwhxr,0,1543708202,1543708202,5.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
"Earth+ (shutting down, pls redelegate 🌎💙)",osmovaloper1z2q6gse6fafvdju6zvgx7r7sj6zjtg75xu6cg0,0,1421768971,1421768971,7.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
Delicious,osmovaloper1ltch7uamdats4lphq6r6gl8ftyzhwzgvlnd38v,0,1396506000,1396506000,10.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
tree-frog,osmovaloper1h3rgv70cp2uapm5066l38u468udxkx3ecdpv04,0,1351729795,1351729795,100.00%,N,N,,,N,"inactive, commission>10%, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
Notional.Ventures,osmovaloper16x4vlh65q5yqa3ghyxs3d9f3mgdz8t2z20ap0r,67703306290,68817358950,1114052660,5.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.51%,
Wetez,osmovaloper1s05va5d09xlq3et8mapsesqh6r5lqy7mp0pk6a,0,1103509822,1103509822,10.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
Cosmic Validator,osmovaloper1de7qx00pz2j6gn9k88ntxxylelkazfk3llxw6r,0,1101797294,1101797294,5.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
kooltek68,osmovaloper13th3pfkmjqpdegvz9c569y0ashwmyp3cxypg6a,0,1045213167,1045213167,5.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
Ubik Capital,osmovaloper10valuxrrt5guceq5eu8tcf566vkegylksajxdk,0,1023010000,1023010000,5.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
Cat Boss,osmovaloper1wke3ev9ja6rxsngld75r3vppcpet94xxwcmk4v,0,925633325,925633325,5.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
KDF,osmovaloper1epp52vecttkkvs3s84c9m8s2v2jrf7gtpx6pq0,0,849055936,849055936,100.00%,N,N,,,N,"inactive, commission>10%, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
osmosis,osmovaloper1lvf93n263wrl9dwautjyhcg32ltsvkgfp6qyjm,0,795305266,795305266,9.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
PLEASE REDELEGATE,osmovaloper1gxlsy3jmt5aevkmlfh7rnnxrtqzqe4a65vr776,0,792550799,792550799,5.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
Stakepile,osmovaloper14syzusqsh8gp7evd0gcqxjjywljgdtdurn79r3,0,785289969,785289969,5.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
Consensus One,osmovaloper1ldu6ew0cff400qmn0trkad38gx250zny45q9au,0,764263454,764263454,5.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
MediBloc,osmovaloper1y43ue2slm002myeafmd5rndedgv4ltfumcnsjj,0,761654011,761654011,5.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
Ethereal Ventures,osmovaloper1fdratlcgy56etxd07n03vcfm20m4mff8qzn2p3,59940333199,60695394390,755061191,6.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.46%,
Thanos.one | I am... inevitable,osmovaloper1kx0gda86dlywg07083gn3dkulduuc0dr38ylk0,0,730852402,730852402,5.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
DexTrac,osmovaloper1evn0tlzgcdu9x79kfv6jvs5tk5kqkp3n6vfddj,0,723011404,723011404,10.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
Inactive Validator,osmovaloper1f6taewxze2sxang7293dff6qju4r4uwg7znp6j,0,660869169,660869169,5.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
BR Labs,osmovaloper1dgpzuja328gtv8pwvz5k8geqwpqxc35h69suf8,0,629288024,629288024,5.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
Four Moons,osmovaloper1adm6z5krjhu527v8y9umvye9vf04efgya5f2wk,0,628991029,628991029,5.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
mp20,osmovaloper1whdjuaspv2y3v02pjywncs7xmzpeudkfg9ukjw,0,628106745,628106745,5.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
Astra.Voyage,osmovaloper1uvl2g9nd8qttjjyxjs30x7fj878d3wt4y3y0jq,0,614511350,614511350,5.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
Staky.io,osmovaloper1rmdzkje2eh34fgerdq75lwgzy44u43erqdnnh3,0,532285272,532285272,5.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
Redelegate please,osmovaloper1lw979at0ckctgf7d0tnuk8j0l83ntpa04yf6yn,0,512000000,512000000,5.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
ContributionDAO,osmovaloper1qjwtfqzpf0tw28fau943tnx8hqq4ag0hrc3lmc,0,500520000,500520000,5.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
VALIDARIOS,osmovaloper1s5a8syl89y8xjr30mcqmn8frqj29ldl89ue82a,0,430263253,430263253,5.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
TR-3B ASTRA,osmovaloper1eprd0gn8s9y82kvyejggefqxkq4v7s54eal5r5,0,397969434,397969434,5.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
Terra Nodes,osmovaloper1slwwlax7xgssa25a2upj0yvlz6qpsdelvwv4hy,0,393505422,393505422,5.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
CosmoNibble(Redelegate please),osmovaloper176yy5702epk59gaaqtgv567rdyv2gx36cjns7a,0,368000009,368000009,5.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
CommunityStaking,osmovaloper15smzx92y5ce92fqc8x079c7me9py3s09h0pva9,0,319889898,319889898,5.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
PUPMØS,osmovaloper13pgywr7hfp479rehs8fg2pnuakdue47g5nfchz,0,305042663,305042663,5.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
PLEASE REDELEGATE - Flipside,osmovaloper1gw6z2kn7z7cg747czxq98yczcmauk29uzqfuw4,0,276903282,276903282,5.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
DeFi100-iCosmosDAO 💯⚛️,osmovaloper1d5hmn9es40tlmdaljepz8xwxh83sypxclkmyyg,0,258285868,258285868,5.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
SpotOnChain.ai,osmovaloper1ky4y6tckqal2m2sqf6nalmq546sta0s2ejme0d,0,202069250,202069250,10.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
Kalia Network,osmovaloper1fhqe8f7ej77xnev0gvljkl2lm95hlzgd6pky70,0,200010000,200010000,5.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
OSMOSIS.DLINODES.COM,osmovaloper17gt8ctjyaqcxt3435nahlacf227p3v77yv463l,0,200000000,200000000,7.77%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
validator.moe,osmovaloper10l8mq9rm035n5ph96k9v7z3xhark5c6yx0j8w8,0,194418857,194418857,5.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
SOLAR Labs,osmovaloper16jn3383fn4v4vuuvgclr3q7rumeglw8kdq6e48,0,188631783,188631783,10.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
Blockwavelabs,osmovaloper1wrkm99xhcqwq4v0q7lcf8wujvy6qjhenddxhp6,0,182116330,182116330,5.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
Analytic Dynamix,osmovaloper13sckm5ahl6p7a30hq9xaf2aeur0cw3dxnagumn,0,174917419,174917419,5.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
samurai,osmovaloper1dpwecca283m0c20dmsfzztp4mma8h9ajxwvx52,0,162799659,162799659,5.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
coaction,osmovaloper1kf57pzfwdx5v4cwyq6at0p62vchel9pwukjvud,0,160796424,160796424,5.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
Sunshine Validation #solarpower,osmovaloper1vmkt6ysppk8m4rhlq78tpqyh429lhlsah4mn3y,0,160390422,160390422,6.93%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
16psyche,osmovaloper1gwmw0w4gul7885f9ce84ersp5thdnqceesr052,0,142705681,142705681,5.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
Androma DAO,osmovaloper1l034wm5h2hktkdq75fd6p099kwzhljn7hxlx79,0,127166903,127166903,5.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
"Not enough token to be active, please redelegate",osmovaloper1s0zwex6pxh3tzlvgwejparpfakh02r2atqln5e,0,115308958,115308958,5.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
Sr20de,osmovaloper1z424aqrtmletkpakgt67kl4fq68tewg22pz06a,0,104220000,104220000,5.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
Pickaxe.it,osmovaloper1ff875h5plrnyumhm3cezn85dj4hzjzjqs972w3,0,100388712,100388712,5.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
dForce,osmovaloper1cc99d3xcukhedg4wcw53j7a9q68uza70f5w05c,0,94157312,94157312,5.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
Jerry's Pool,osmovaloper1ukpah0340rx7k3x2njnavwyjv6pfpvn6xjz0gx,0,92468195,92468195,5.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
Inactive | ☉ Mercury,osmovaloper1xgqr7pn80g6w398wzdmye3lu6wsgk32sw670ec,0,88462156,88462156,5.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
StarCluster,osmovaloper1qhsk23sgycvyrp0tey7slfhen5kxk0p8pp3qwy,0,86247927,86247927,10.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
kytzu,osmovaloper1wtv0kp6ydt03edd8kyr5arr4f3yc52vpxy9qu6,0,79862041,79862041,5.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
