Validator Name,Validator Address,Stride Delegations,Live Delegations,Delegations Minus Stride,Commission,CEX,Active,Uptime,Governance,Eligibility,Reason,Current Weight,New Weight
Coinbase,celestiavaloper1geuw5f6u3n5l4ne2d2nze3fehxf023f7s8h08t,0,6687095071682,6687095071682,10.00%,Y,Y,0.996,0/5,N,"CEX, gov<2/5 (fraction=0.000)",0.00%,
CUCK.,celestiavaloper1jkuw8rxxrsgn9pq009987kzelkp46cgcaa7lhj,13270881971,6390692155953,6377421273982,10.00%,N,Y,1,1/5,N,gov<2/5 (fraction=0.200),5.22%,
IYKYK,celestiavaloper1amxp3ah9anq4pmpnsknls7sql3kras9hs8pu0g,4142356208,6184761238945,6180618882737,10.00%,N,Y,1,3/5,Y,OK,1.63%,6.86%
DSRV,celestiavaloper1vje2he3pcq3w5udyvla7zm9qd5yes6hzffsjxj,664822586,6040252565544,6039587742958,20.00%,N,Y,0.99,4/5,N,commission>10%,0.26%,
T DATA,celestiavaloper1fyw0qppar97easavw07n876ktv0a4vpptawt09,0,6030649757382,6030649757382,10.00%,N,Y,1,0/5,N,gov<2/5 (fraction=0.000),0.00%,
Kiln,celestiavaloper1uxlf7mvr8nep3gm7udf2u9remms2jyjqa02qlj,0,5973048102310,5973048102310,10.00%,N,Y,0.998,1/1,Y,OK,0.00%,6.63%
ContributionDAO,celestiavaloper17srrapx2cvqyyy4rg3menq0hn86py8f3klelhl,536972087,5815438726688,5814901754601,10.00%,N,Y,0.99,4/4,Y,OK,0.21%,6.45%
Cumulo,celestiavaloper1cs37tvmahavw8xcnzcgyz342sh0al37ma4zqat,434691685,5749120249325,5748685557640,20.00%,N,Y,0.992,5/5,N,commission>10%,0.17%,
TTT VN,celestiavaloper1sjpn0l03xw9m8v9qg5f7yfknydxmqxezvljss4,0,5500369723016,5500369723016,20.00%,N,Y,0.99,3/3,N,commission>10%,0.00%,
node101,celestiavaloper13v2jzm0w8yuw7p30cc4h4p3shv2vd7sq07et3q,0,5500280840521,5500280840521,20.00%,N,Y,0.988,1/1,N,commission>10%,0.00%,
KYVE Public Good Funding,celestiavaloper1j6mjapwrznvgqkl9u9m4660se7vwufc6ct7lp6,0,5500173176751,5500173176751,20.00%,N,Y,1,0/1,N,"commission>10%, gov<2/5 (fraction=0.000)",0.00%,
Tané,celestiavaloper13xz8683xvpm8qnen8nzggy7604d80fr872lycx,0,5500002000000,5500002000000,20.00%,N,Y,0.984,0/1,N,"commission>10%, gov<2/5 (fraction=0.000)",0.00%,
Everstake,celestiavaloper1fxgucuvhzrd4wlx5aert8n03xcp47l6pj8yf54,0,5500001400000,5500001400000,20.00%,N,Y,,,N,"commission>10%, uptime<95% (u=0.000), gov<2/5 (fraction=0.000)",0.00%,
Nansen | Stake to Stack Points,celestiavaloper1c9ye54e3pzwm3e0zpdlel6pnavrj9qqvjeqh0m,2684860503,5431051047655,5428366187152,10.00%,N,Y,0.994,5/5,Y,OK,1.06%,6.03%
senggigi,celestiavaloper135w0ugccxxjjz6n4wn2mw2qzreevu67x6u70cd,0,5122903542873,5122903542873,20.00%,N,Y,1,0/5,N,"commission>10%, gov<2/5 (fraction=0.000)",0.00%,
Upnode,celestiavaloper133t4gpv4vhpqgfn9gr8l4u423zrglg8rkqeupr,4653758213,5014757465987,5010103707774,10.00%,N,Y,0.992,5/5,Y,OK,1.83%,5.56%
Goose,celestiavaloper1gvankwagylqedzsj0snlk24h626hw6j2n53srg,0,5000481751970,5000481751970,100.00%,N,Y,0.994,0/2,N,"commission>10%, gov<2/5 (fraction=0.000)",0.00%,
01node,celestiavaloper1murrqgqahxevedty0nzqrn5hj434fvffxufxcl,4219066508,4134185681134,4129966614626,10.00%,N,Y,0.999,4/5,Y,OK,1.66%,4.58%
NodeStake,celestiavaloper19f0w9svr905fhefusyx4z8sf83j6et0g57nch8,1278504991,3996266081951,3994987576960,10.00%,N,Y,1,5/5,Y,OK,0.50%,4.43%
Informal Systems,celestiavaloper1x20lytyf6zkcrv5edpkfkn8sz578qg5spge2ru,0,3986245346703,3986245346703,10.00%,N,Y,0.998,2/5,Y,OK,0.00%,4.42%
Stakecito,celestiavaloper1qe8uuf5x69c526h4nzxwv4ltftr73v7q5qhs58,2505869798,3804422570457,3801916700659,10.00%,N,Y,0.989,5/5,Y,OK,0.99%,4.22%
Validatus,celestiavaloper19v94c3z7ckarwsum76kaagma0wqsqhh5nl5zqg,2505869798,3791795407612,3789289537814,12.00%,N,Y,0.996,5/5,N,commission>10%,0.99%,
Stakely.io,celestiavaloper1yknsyf9ws4ugtv3r9g43kwqkne4zmrupcxhlth,690392689,3777427763953,3776737371264,10.00%,N,Y,1,4/5,Y,OK,0.27%,4.19%
Stakin,celestiavaloper1dlsl4u42ycahzjfwc6td6upgsup9tt7cz8vqm4,767102985,3569224740992,3568457638007,20.00%,N,Y,0.99,4/5,N,commission>10%,0.30%,
Easy 2 Stake,celestiavaloper1un77nfm6axkhkupe8fk4xl6fd4adz3y59fucpu,894953489,3555667082714,3554772129225,10.00%,N,Y,0.998,4/5,Y,OK,0.35%,3.95%
Enigma,celestiavaloper107lwx458gy345ag2afx9a7e2kkl7x49y3433gj,1022803989,3424870380192,3423847576203,20.00%,N,Y,0.997,5/5,N,commission>10%,0.40%,
Nodes.Guru,celestiavaloper1hm2d8e6nd5ngtlte3hlded03vgj3rer94vmdml,5599851922,3418370642362,3412770790440,19.00%,N,Y,0.993,4/5,N,commission>10%,2.20%,
B-Harvest,celestiavaloper14ntfv0qkg8522xe0pvrfgqxcmnj5x466v8z3tl,818243185,3391690328215,3390872085030,20.00%,N,Y,0.989,5/5,N,commission>10%,0.32%,
kjnodes.com 🦄,celestiavaloper17p8y0sm76zhrtjny98tknevafvlq9860ehykz3,997233891,3351398878681,3350401644790,20.00%,N,Y,1,3/5,N,commission>10%,0.39%,
Alchemy,celestiavaloper1vl3dkus7g0cj4lg0e2jrqk2reukmlht0ee7cr4,511401983,3332588672057,3332077270074,10.00%,N,Y,0.996,1/5,N,gov<2/5 (fraction=0.200),0.20%,
Chorus One,celestiavaloper15urq2dtp9qce4fyc85m6upwm9xul3049gwdz0x,20609500721,3321650343514,3301040842793,10.00%,N,Y,0.999,4/5,Y,OK,8.10%,3.66%
ZKV,celestiavaloper187avawwq7qhanrkxf45mayztdqsr49hu8lezdh,3682094407,3163797882804,3160115788397,10.00%,N,Y,0.994,4/5,Y,OK,1.45%,3.51%
wavefive,celestiavaloper1cmaga4f6f7pttuwzfldn9067ld3090uw0e6zq8,383551482,3130367224804,3129983673322,20.00%,N,Y,0.999,5/5,N,commission>10%,0.15%,
Stake🦑Squid,celestiavaloper1l0zmpm02u240crndlj7hkvlj5azuglv4emfczt,383551482,3055832689098,3055449137616,10.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<2/5 (fraction=0.000)",0.15%,
CroutonDigital,celestiavaloper1nxdm2vdl9xmmekauu3yfhq49t6vqc5cph2dj3s,0,3045425957388,3045425957388,20.00%,N,Y,1,4/4,N,commission>10%,0.00%,
itrocket,celestiavaloper1gl0rg3g0pkcpr8umj2hvlhha06ecjd65yt96z5,0,3040991223548,3040991223548,20.00%,N,Y,1,5/5,N,commission>10%,0.00%,
Smart Stake 📈📊,celestiavaloper1tzm96yvupy3egtpg6uw0s2f4c85qayw3afwetd,0,3039244162549,3039244162549,10.00%,N,Y,0.995,5/5,Y,OK,0.00%,3.37%
STAKEME,celestiavaloper1vfkgjmjxkvj0kfnzf5jkjzkj7wn3ms8d83ljks,0,3036664060572,3036664060572,20.00%,N,Y,0.997,5/5,N,commission>10%,0.00%,
alphab.ai,celestiavaloper1v987evnk7hsqct7smdqpxqprhvlcxgt43kyewc,1176224593,3029592469585,3028416244992,20.00%,N,Y,0.994,5/5,N,commission>10%,0.46%,
Kairos Research X Firstset,celestiavaloper17vrdfe4mfwzd3mfkf3nvj5lx2m9vqtlz82hrma,0,3014584537260,3014584537260,20.00%,N,Y,0.993,1/1,N,commission>10%,0.00%,
ECAD Infra,celestiavaloper1m7xh6ms0cxhguzgfjnagx4nrzem8hf68qzdf7f,0,3010478418342,3010478418342,20.00%,N,Y,0.989,1/1,N,commission>10%,0.00%,
LuckyResearch Labs,celestiavaloper17hw6htgj2vadkutyurtq7568g9gz9kz4x7d5tm,0,3009558345264,3009558345264,20.00%,N,Y,0.997,5/5,N,commission>10%,0.00%,
deNodes,celestiavaloper1lxfvm8rcflcnvrtmmds95vvatxfasna2vqfaww,0,3004239402710,3004239402710,20.00%,N,Y,0.993,3/3,N,commission>10%,0.00%,
CosmoWiz,celestiavaloper14lpj0cetmg4ayshv5nlckjt0whwlvfdcpu9ux6,0,3000934498482,3000934498482,20.00%,N,Y,1,4/4,N,commission>10%,0.00%,
F5 Nodes,celestiavaloper1lm4jtr6wjwpamz2e9wlgzdazly3vnwqy53t5t4,0,3000893724405,3000893724405,20.00%,N,Y,0.994,5/5,N,commission>10%,0.00%,
StakeTown,celestiavaloper1ry3453n79p9nlzcq7nm6yqfyluzqn0d4fehnat,0,3000476530490,3000476530490,20.00%,N,Y,0.992,5/5,N,commission>10%,0.00%,
Cosmic Validator,celestiavaloper18xm7jr8x35lgnf9atr2hafjj35fzuljukyeue4,0,3000427806632,3000427806632,20.00%,N,Y,0.995,1/1,N,commission>10%,0.00%,
mammoth.guru,celestiavaloper1c46a0zml74hqzr3ww5vefa9khqxmjsdxu8f4dy,0,3000417632409,3000417632409,25.00%,N,Y,0.998,0/1,N,"commission>10%, gov<2/5 (fraction=0.000)",0.00%,
CHAIN DIGITAL,celestiavaloper1ml5st9az0z4tz6kf5ymqam3qvefaesckappde0,0,3000217695917,3000217695917,20.00%,N,Y,0.991,3/3,N,commission>10%,0.00%,
bitszn,celestiavaloper1uw5jj229cjuanluduy0f0kmaej4qnl3rhsa5e5,0,3000200987746,3000200987746,20.00%,N,Y,0.997,5/5,N,commission>10%,0.00%,
21state,celestiavaloper1ujrsxwl860m00z797lwhh0pwxuuvxt6lz8lz0e,0,3000111856915,3000111856915,20.00%,N,Y,0.993,0/1,N,"commission>10%, gov<2/5 (fraction=0.000)",0.00%,
StakeUs,celestiavaloper1n4x47z0e8wlhjvvafhhuvypz4kfqal7er80ejy,0,3000110846915,3000110846915,20.00%,N,Y,0.988,1/1,N,commission>10%,0.00%,
Neoprom,celestiavaloper1vl965dx0ephssn2rcrum60lq3vssw4u0zhz7fs,0,3000064884290,3000064884290,20.00%,N,Y,0.993,0/1,N,"commission>10%, gov<2/5 (fraction=0.000)",0.00%,
quantumcore,celestiavaloper1m30w6dmf50cchetyjqrapz3d9ndq9ra8mp655t,0,3000055810000,3000055810000,20.00%,N,Y,0.991,0/1,N,"commission>10%, gov<2/5 (fraction=0.000)",0.00%,
ChainTrails Team | 🛠️,celestiavaloper1vxw3hag7gx5xx2z7j86q5k5t2803he5lq88xdh,0,3000022020000,3000022020000,20.00%,N,Y,0.989,1/1,N,commission>10%,0.00%,
Endorphine Stake,celestiavaloper1gyrwsnkmz69wgfd7zmd32gktqm7qd66e6j4vrq,0,3000003020000,3000003020000,20.00%,N,Y,1,1/1,N,commission>10%,0.00%,
DTEAM,celestiavaloper1903nlmjss20garjvtjgm78v0peauc7xg0w48js,0,3000001000000,3000001000000,20.00%,N,Y,0.992,1/1,N,commission>10%,0.00%,
XPRV,celestiavaloper1nwu3ugynh8m6r7aphv0uxnca84t7gnruvyye9c,4244636612,2801762393966,2797517757354,10.00%,N,Y,0.994,4/5,Y,OK,1.67%,3.11%
POSTHUMAN 🧬 StakeDrop,celestiavaloper1snun9qqk9eussvyhkqm03lz6f265ekhnnlw043,0,2510854921957,2510854921957,20.00%,N,Y,0.999,3/3,N,commission>10%,0.00%,
VALIDEXIS,celestiavaloper1eayehm5u6k042vld8vr2h9mz2qqzqx3al3e6ea,0,2500148703447,2500148703447,20.00%,N,Y,0.997,1/1,N,commission>10%,0.00%,
Imperator.co,celestiavaloper1r5xt7twqmh39ky72f4txxjrhlt2z0qwwmdal8c,6187964224,2258419425766,2252231461542,10.00%,N,Y,0.996,5/5,Y,OK,2.43%,2.50%
Swiss Staking,celestiavaloper1u4vhh70lwlt2va7hw5evzl6sap92t0m9nqzmud,562542188,2160535503348,2159972961160,10.00%,N,Y,0.996,1/5,N,gov<2/5 (fraction=0.200),0.22%,
Blockdaemon,celestiavaloper1evu846d408jdz5ju4883gtq9pnjvs8hz9cqnwr,0,2081250423499,2081250423499,10.00%,N,Y,,,N,"uptime<95% (u=0.000), gov<2/5 (fraction=0.000)",0.00%,
Go,celestiavaloper1uvytvhunccudw8fzaxvsrumec53nawyj939gj9,24393877071,1863797355258,1839403478187,10.00%,N,Y,0.999,0/5,N,gov<2/5 (fraction=0.000),9.59%,
Colossus,celestiavaloper12zvew6zvvz9qajhwscuc6jrauma5a9tzvf5jey,0,1814018083474,1814018083474,10.00%,N,Y,1,0/5,N,gov<2/5 (fraction=0.000),0.00%,
polkachu.com,celestiavaloper1jgqewpzn7dww5tlpnkypm72fm8tjznmw7ll7ls,4986169517,1511840083978,1506853914461,10.00%,N,Y,0.979,5/5,Y,OK,1.96%,1.67%
Allnodes,celestiavaloper1rcm7tth05klgkqpucdhm5hexnk49dfda3l3hak,1201794690,1411999919582,1410798124892,10.00%,N,Y,0.995,5/5,Y,OK,0.47%,1.57%
LatamNodes,celestiavaloper14v4ush42xewyeuuldf6jtdz0a7pxg5fwrlumwf,1099514289,1285135868130,1284036353841,10.00%,N,Y,0.995,2/5,Y,OK,0.43%,1.43%
BlackBlocks,celestiavaloper1knn88yl08ctsdrtxvfp39jywt7rph9ptv7532y,2122318298,1276223987624,1274101669326,10.00%,N,Y,1,4/5,Y,OK,0.83%,1.41%
ValiDAO,celestiavaloper1gfn5m2vjqk4kcdg2zwhzgpvu60jz0f9duhu594,0,1214620625136,1214620625136,10.00%,N,Y,1,5/5,Y,OK,0.00%,1.35%
PRYZM | StakeDrop,celestiavaloper1u825srldhev7t4wnd3hplhrphahjfk7ff3wfdr,0,1148903072700,1148903072700,20.00%,N,Y,1,2/5,N,commission>10%,0.00%,
strangelove,celestiavaloper1sl97x54v0u3extuj2zrf7h0qrrtpgpslfrjjry,357981383,1112363857477,1112005876094,10.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<2/5 (fraction=0.000)",0.14%,
w3.labs,celestiavaloper1rv5uxju9qjaf7t77vtz4mk5myecrjyxe46jqut,0,1100135871204,1100135871204,10.00%,N,Y,1,0/1,N,gov<2/5 (fraction=0.000),0.00%,
NakoTurk,celestiavaloper1pnzrk7yzx0nr9xrcjyswj7ram4qxlrfz28xvn6,997233891,966808983184,965811749293,10.00%,N,Y,0.983,5/5,Y,OK,0.39%,1.07%
iqlusion,celestiavaloper1ft2sjkdx9w0qrzchu83mn4p0ujmv83ucwxvrat,0,965210379035,965210379035,10.00%,N,Y,0.987,0/3,N,gov<2/5 (fraction=0.000),0.00%,
project blanc,celestiavaloper1auqmdc2pnx5gxvakjdsc9v9zc4y2ga0hcaxg9x,639252488,802595072888,801955820400,10.00%,N,Y,0.984,3/5,Y,OK,0.25%,0.89%
Lavender.Five Nodes 🐝,celestiavaloper140l6y2gp3gxvay6qtn70re7z2s0gn57zcvqd22,1201794690,732005923887,730804129197,10.00%,N,Y,1,5/5,Y,OK,0.47%,0.81%
Larry Engineer,celestiavaloper1ryyzale2qcp3e35k0ze3kc0mpfdtw9jagcss3k,613682386,571916689780,571303007394,10.00%,N,Y,0.992,0/5,N,gov<2/5 (fraction=0.000),0.24%,
StakeLab.zone,celestiavaloper1lqfqp2w65pjsu6hg3qg4qfp4t2t6da4a3gg8ad,613682386,448155191703,447541509317,10.00%,N,Y,1,0/3,N,gov<2/5 (fraction=0.000),0.24%,
Nocturnal Labs,celestiavaloper1zqjpfxtv3yp6kdlgra4hc9zehxgvpaw82hxr5w,3528673809,412806719435,409278045626,10.00%,N,Y,1,3/5,Y,OK,1.39%,0.45%
FreshSTAKING,celestiavaloper17h2x3j7u44qkrq0sk8ul0r2qr440rwgj8g0ng0,562542188,403493017859,402930475671,10.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<2/5 (fraction=0.000)",0.22%,
Everstake-2,celestiavaloper1eualhqh07w7p45g45hvrjagkcxsfnflzdw5jzg,741532889,388932092440,388190559551,12.00%,N,Y,0.999,5/5,N,commission>10%,0.29%,
Prism,celestiavaloper1c5sgdhzdvxxjfyyfywzsansq96tqd5gu5wj2qq,0,374876030401,374876030401,25.00%,N,Y,1,0/1,N,"commission>10%, gov<2/5 (fraction=0.000)",0.00%,
Node Guardians,celestiavaloper1m58punvt32u07ra4p6x7krgxakye3m90rzgm4c,1048374091,352061999567,351013625476,10.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<2/5 (fraction=0.000)",0.41%,
✅ CryptoCrew Validators,celestiavaloper138jl42zlxue4wpvnugcdqhxjmyd2vpt6qhs5ls,409121586,320467409535,320058287949,10.00%,N,Y,0.995,5/5,N,bottom_5%_stake,0.16%,
StakingCabin,celestiavaloper1vdp8q3v72mntewqqak56yk3gzz7h5ukmeym9hk,562542188,303236089274,302673547086,10.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<2/5 (fraction=0.000)",0.22%,
AI,celestiavaloper1v5hrqlv8dqgzvy0pwzqzg0gxy899rm4klzxm07,5293010719,139427871309,134134860590,10.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<2/5 (fraction=0.000)",2.08%,
"Frens (🤝,🤝)",celestiavaloper1ej2es5fjztqjcd4pwa0zyvaevtjd2y5wh8xeg4,715962784,131829988751,131114025967,10.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<2/5 (fraction=0.000)",0.28%,
Windinig down,celestiavaloper19y52qzj4hxw0u68krfptkjlm77cvth8dgum7yu,792673085,86594061376,85801388291,10.00%,N,Y,0.987,5/5,N,bottom_5%_stake,0.31%,
DO NOT DELEGATE,celestiavaloper1463wx5xkus5hyugyecvlhv9qpxklz62kyhwcts,4704898416,82688441914,77983543498,10.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<2/5 (fraction=0.000)",1.85%,
Lemniscap,celestiavaloper12t63cy8kn5n7qw77xvjn00ymcr0uuvz2vh8p79,460261789,60467845335,60007583546,10.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<2/5 (fraction=0.000)",0.18%,
Chiter in Cosmos ⚛,celestiavaloper1ga4wavedkz3xrmhhtxgzxdrtysfpawnsksdx9y,0,55820333083,55820333083,10.00%,N,Y,,,N,"bottom_5%_stake, uptime<95% (u=0.000), gov<2/5 (fraction=0.000)",0.00%,
Astria,celestiavaloper1a74k6chmgked2c5rl8memt4rcngxe5cepsqxw8,0,44536230273,44536230273,10.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<2/5 (fraction=0.000)",0.00%,
Bodhi Ventures,celestiavaloper1vm5th36jyky3x2xm7tr3lsn8n3kuqnuxf084xd,0,43001000000,43001000000,10.00%,N,Y,0.975,,N,"bottom_5%_stake, gov<2/5 (fraction=0.000)",0.00%,
<decommissioned>,celestiavaloper1kd94m7dsh87fdqs2mcdpqz0as64mp6f0mq3nge,0,42041328823,42041328823,20.00%,N,N,,,N,"inactive, commission>10%, uptime<95% (u=0.000), gov<2/5 (fraction=0.000)",0.00%,
Please Redelegate to The New node101 Validator,celestiavaloper1lrzxwu4dmy8030waevcpft7rpxjjz26csrtqm4,0,41627807441,41627807441,10.00%,N,Y,,,N,"bottom_5%_stake, uptime<95% (u=0.000), gov<2/5 (fraction=0.000)",0.00%,
validator,celestiavaloper1w82zftrzrfz6fw73lgxxdtp395w2rk0glrf9pg,0,40028434878,40028434878,10.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<2/5 (fraction=0.000)",0.00%,
Kiln (legacy - please redelegate),celestiavaloper1djqecw6nn5tydxq0shan7srv8j65clsfmnxcfu,826799738,40166377859,39339578121,10.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<2/5 (fraction=0.000)",0.33%,
PLEASE REDELEGATE TO THE NEW DTEAM VALIDATOR,celestiavaloper1h8zg3zpkqchs48tfke7rvv4t575yumqvtwcnqk,0,36555336094,36555336094,10.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<2/5 (fraction=0.000)",0.00%,
"[Sunsetting, please redelegate] | Forbole",celestiavaloper1593ns00rftlqp2gyu6wdmrqpgv5frv0hsf4sw2,843813286,35767952920,34924139634,10.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<2/5 (fraction=0.000)",0.33%,
Twinstake,celestiavaloper1mhux0vt6qszz8qwv8axggt02jjm7tuvdfhz78j,7517609432,41848676530,34331067098,10.00%,N,N,0.993,2/5,N,inactive,2.96%,
Staker Space,celestiavaloper1qdfdh8stxpkj4zz46x2n9ejyyy9h0c86425yjm,357981383,19065972996,18707991613,10.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<2/5 (fraction=0.000)",0.14%,
Meria,celestiavaloper1yecxnyegvgm5dwsx0r3jsgr74ju6mlxdwkxx8g,383551482,15515245047,15131693565,10.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<2/5 (fraction=0.000)",0.15%,
MZONDER,celestiavaloper1demcj83q7nxt6gtqxlu7qsmwqpt4jspj3alr92,2224598698,16896845791,14672247093,12.00%,N,N,,,N,"inactive, commission>10%, uptime<95% (u=0.000), gov<2/5 (fraction=0.000)",0.87%,
PLEASE REDELEGATE - CLOSING | ChainodeTech,celestiavaloper1qxeza0sa037u35p3ze8p7ka7emajvydnyjlp07,383551482,13266301597,12882750115,10.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<2/5 (fraction=0.000)",0.15%,
Conqueror,celestiavaloper10f8l8m4879h40848rsvxat797t3a5ghgdsjgzl,383551482,10178333337,9794781855,10.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<2/5 (fraction=0.000)",0.15%,
Staking4All,celestiavaloper19kr4f4ndyek6kwa0vt3w4un8he0tkekufa8t2g,434691685,9649948294,9215256609,10.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<2/5 (fraction=0.000)",0.17%,
Gunter,celestiavaloper1pavac9yrlgwyw6v9yx84sttc96n9ee9zrja2u7,434691685,9373057149,8938365464,10.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<2/5 (fraction=0.000)",0.17%,
kooltek68,celestiavaloper1ax83exaawlmy5p2qn22gcynrchwdntt5xvj0qu,332411283,8916388255,8583976972,10.00%,N,N,0,0/1,N,"inactive, uptime<95% (u=0.000), gov<2/5 (fraction=0.000)",0.13%,
<decommissioned>,celestiavaloper1cj45qyagkujxgdgv8lgjur56zjxtrsy40g3pw3,0,8129712367,8129712367,20.00%,N,N,,,N,"inactive, commission>10%, uptime<95% (u=0.000), gov<2/5 (fraction=0.000)",0.00%,
ttechvalidator,celestiavaloper17hkv02gdwygf0506kpjd3dwc58s4j9md6jz60n,0,7368090317,7368090317,20.00%,N,N,0.985,0/1,N,"inactive, commission>10%, gov<2/5 (fraction=0.000)",0.00%,
Moonlet,celestiavaloper1q8teur40emyun60et4wh5z6yj5669stgz8xs59,383551482,7747082407,7363530925,10.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<2/5 (fraction=0.000)",0.15%,
[NODERS],celestiavaloper139mu0a0ucz0gmrkavm5wjar2lpx7yvxq3e25e5,383551482,7278450024,6894898542,18.00%,N,N,,,N,"inactive, commission>10%, uptime<95% (u=0.000), gov<2/5 (fraction=0.000)",0.15%,
0xFury,celestiavaloper1kl5nxl54xt3g6k5k4zlk48udfcx8gkz2nfwzgl,0,6736645130,6736645130,10.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<2/5 (fraction=0.000)",0.00%,
BitNordic,celestiavaloper1slnzmhg3kwhc2c5y9atrt5jtmt3sauzzp4tguj,409121586,7135233922,6726112336,10.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<2/5 (fraction=0.000)",0.16%,
PartnerStaking | Timeworx.io Airdrop,celestiavaloper1clf3nqp89h97umhl4fmcqr642jz6rszcxegjc6,306841185,6609373734,6302532549,10.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<2/5 (fraction=0.000)",0.12%,
