Validator Name,Validator Address,Stride Delegations,Live Delegations,Delegations Minus Stride,Commission,CEX,Active,Uptime,Governance,Eligibility,Reason,Current Weight,New Weight
Architect Nodes,junovaloper1hvhyunq7qvykzvrcnhjj4xnkcla58xusk6r60g,0,3301337890,3301337890,5.00%,N,N,,,N,inactive,0.00%,
Flywheel A&M | Powered by NextNet.Works,junovaloper1g4yxykw8ac3h0rnn9glchc2naz53hpj9wa77al,0,3268721969,3268721969,5.00%,N,N,,,N,inactive,0.00%,
milkstake,junovaloper1mkwjmcya6329eyjkswlzeshaqsuc2m5q0mn04y,0,3073322221,3073322221,10.00%,N,N,,,N,inactive,0.00%,
STC Capital,junovaloper1qcrjhyp0x7ft5k0duz8gxx4cmwqaxv7lr0lxa5,0,3056219353,3056219353,10.00%,N,N,,,N,inactive,0.00%,
Sarvodaya Validators,junovaloper1rqlg705s4ghtu42a58qgncfz6w80jwflaad05j,0,3008435875,3008435875,5.00%,N,N,,,N,inactive,0.00%,
ShuttingDown,junovaloper1y3aaqvxn6hyqh05ektsy0zrymvne3qcqkqggve,0,2996193916,2996193916,20.00%,N,N,,,N,"inactive, commission>10%",0.00%,
Simply Staking,junovaloper124maqmcqv8tquy764ktz7cu0gxnzfw54l2d073,0,2981164774,2981164774,5.00%,N,N,,,N,inactive,0.00%,
BasBlock,junovaloper142vtwu440zchsws4llnq5rknmslvw2fx55yswx,0,2947341284,2947341284,8.00%,N,N,,,N,inactive,0.00%,
Interstellr,junovaloper1sjq3sxz55eqs4jfvmgaw4p5j5xzwwdwvm2aqaz,0,2683817481,2683817481,5.00%,N,Y,,,N,bottom_5%_stake,0.00%,
QuantumNode.io - Token and NFT airdrops to all delegators,junovaloper1297950qqq6yxhgsms6t5dks66gyk6sctplnyd7,0,2613015553,2613015553,5.00%,N,N,,,N,inactive,0.00%,
Please Redelegate to other validator,junovaloper1jxv0u20scum4trha72c7ltfgfqef6nscm9pmg2,0,2494279706,2494279706,5.00%,N,N,,,N,inactive,0.00%,
⊤⊥,junovaloper1kg99k8wd67r0ffxwavgnxup7yk46rvtt2r4szg,0,2380605216,2380605216,5.00%,N,N,,,N,inactive,0.00%,
