Validator Name,Validator Address,Stride Delegations,Live Delegations,Delegations Minus Stride,Commission,CEX,Active,Uptime,Governance,Eligibility,Reason,Current Weight,New Weight
JAILED_NODE,evmosvaloper1h5zzeup9a3qznt3vjfs6lks2duq7te43rux0xm,0,21984803016637554037,2.19848E+19,8.00%,N,N,,,N,inactive,0.00%,
StayWithEvmos,evmosvaloper1uenrqlgva4k84en7cvp0cac50vwsdx9nrnxl4c,0,21580793980191949902,2.15808E+19,5.00%,N,N,,,N,inactive,0.00%,
ALTER | pathrocknetwork,evmosvaloper1d50xeftm2drujqxec2dua7a3c7lj024u9qvz4a,0,20895033702754836846,2.0895E+19,5.00%,N,N,,,N,inactive,0.00%,
Hdmiimdh,evmosvaloper1qnezlwhpjhhev6wmvul8w93f66mdetdayeg2t9,0,19996046521815982147,1.9996E+19,5.00%,N,N,,,N,inactive,0.00%,
cryptobtcbuyer,evmosvaloper1j6zuz54sum48ylpzjqt4jugjmr4lw6srudv7c4,0,17243102784206166089,1.72431E+19,5.00%,N,N,,,N,inactive,0.00%,
Numenor.one- Please redelegate away,evmosvaloper1svnq0p23hal3llc86jp484hqac8l3as929wqf2,0,17082624683498928179,1.70826E+19,5.00%,N,N,,,N,inactive,0.00%,
gryhail,evmosvaloper1gmfzlmdv55xftch7y20lyk8pruxcm42lpxzlwv,0,16246384750697005328,1.62464E+19,5.00%,N,N,,,N,inactive,0.00%,
BartestneT,evmosvaloper1ny0dzf3wkutdfgxkk6us0xwal7gpuj4hnecw23,0,13721209778195920202,1.37212E+19,5.00%,N,N,,,N,inactive,0.00%,
Goooodnes,evmosvaloper16ahga2u3q6ueer5me26g7ws2ckjdrx4qcgdzwn,0,11437713935051334082,1.14377E+19,5.00%,N,N,,,N,inactive,0.00%,
UniverseDAO,evmosvaloper1ykfvkw7srrdm4vcwwuxuhj6ycvt7mdyadenaf5,0,9950106150226963409,9.95011E+18,5.00%,N,N,,,N,inactive,0.00%,
Artela,evmosvaloper1w0h3r47kx36gxcun4dlvlydhrq4gyjqq09lv7e,0,9.95E+18,9.95E+18,5.00%,N,N,,,N,inactive,0.00%,
FirstFoundry.co,evmosvaloper14am0eysycla4ljymp8nhtul5am66wldtkkl840,0,9950000000000000007,9.95E+18,100.00%,N,N,,,N,"inactive, commission>10%",0.00%,
StakeBenefit,evmosvaloper1res70qjq47e2acmgfc909n373y3r2my4mxzxs4,0,9132214392774809837,9.13221E+18,5.00%,N,N,,,N,inactive,0.00%,
Gordian Staking,evmosvaloper1emlluf3tym8scj4aeer5470qp22mw3r9slkma8,0,8.966E+18,8.966E+18,5.00%,N,N,,,N,inactive,0.00%,
