chain_id,validator_name,validator_address,target_weight
phoenix-1,TERRA-FIRMA,terravaloper1s6j9wxyprdsxmdf6mvsegsldvmtk0p92pa7aey,136
phoenix-1,coinhall.org,terravaloper1ge3vqn6cjkk2xkfwpg5ussjwxvahs2f6at87yp,135
phoenix-1,Y,terravaloper18pmvpy25zc7x0u8ppefuyyl2zaafe2wut0nm5e,135
phoenix-1,Solva (CryptoCrew),terravaloper199fjq4rnfvz24cktl8cervx8h8e90rukmgdv5x,121
phoenix-1,Imperator.co,terravaloper1u53qwdgafryksqnzq3k7e5eyph7jlh8kgc3va4,55
ssc-1,Omnistake.com,sagavaloper1am6qxsfxpzxdk7j8e8s37vs6pe8zr6m922nqte,1133
ssc-1,NodeStake,sagavaloper19f0w9svr905fhefusyx4z8sf83j6et0gsn0qkm,1131
ssc-1,Lavender.Five Nodes 🐝,sagavaloper140l6y2gp3gxvay6qtn70re7z2s0gn57zupu4tk,1131
ssc-1,Stakecito Labs,sagavaloper1qe8uuf5x69c526h4nzxwv4ltftr73v7qsdtg4m,1131
ssc-1,P2P.org 💙,sagavaloper15eryzkm5y7d2ldqf6he7g943g9hepxwa6puvjz,1052
ssc-1,StakingCabin,sagavaloper1smw8w75qzprplv5g4afkrjkxz0sh4d84qqz4cw,1036
ssc-1,Nocturnal Labs,sagavaloper1axyv94rv40cug6acgh0zlzvq9awf4ajea3yrd4,972
ssc-1,HashKey Cloud,sagavaloper14z9v2s2w2kkua70t20vpcvcgpxqekl7lufz3rs,950
ssc-1,polkachu.com,sagavaloper13dfsqypv3rjucvncpjy9p6jm47hc0e7827g0cq,494
ssc-1,Golden Ratio Staking,sagavaloper1nfha2308jhh2k7jfsa29gpa5t7kqv48wzuje4w,476
ssc-1,Stakin by The Tie,sagavaloper13p45c6z865muxdycah0amqhjkfexh0ztejq9gw,138
ssc-1,Simply Staking,sagavaloper1qpsluy5pgjt84jl4yf83e6kz02npgynwsqslj9,126
ssc-1,Stake&Relax 🦥,sagavaloper1l9aqqku8yk0p3w8kljmrwj32ztzz74earjl0sp,107
ssc-1,Chandra Station,sagavaloper106y6thy7gphzrsqq443hl69vfdvntgz2rcxrw2,60
ssc-1,SG-1,sagavaloper1v7f0980q2z3he88fc7cs6tx7le70578rgcn6re,54
ssc-1,Solva (CryptoCrew),sagavaloper13pcp0cstupahzz3n36x0dlhpa9fr8m9vlcy78y,9
