chain_id,validator_name,validator_address,target_weight
laozi-mainnet,HighStakes.ch | Daily Airdrops,bandvaloper1uytng9pl50mtedmsdrzanvy8vgxttvysw59ugd,145
laozi-mainnet,Stakewolle.com | Auto-compound,bandvaloper1hcu2spr3r80v36us40mg938f5qhaqq2qeajtfv,144
laozi-mainnet,BitNordic,bandvaloper1qzl2ckmfv83w4f65rf77utuc5jmhtexpjxjyzw,138
laozi-mainnet,w3coins,bandvaloper1hdw8pzr79y4at0teak0mwcrjhv3e6n3wegfv2m,138
laozi-mainnet,0base.vc,bandvaloper13vd9rzgytsvcm278ufehsvdvg2kky2djwjguq7,110
laozi-mainnet,AutoStake 🛡️ Slash Protected,bandvaloper1xs2penspev206jj0egh5qu7qmr6mjzfgj299xl,87
laozi-mainnet,✅ CryptoCrew Validators #IBCgang,bandvaloper1ev4ylm9q6kyzsck3t6sw0h86zev95cfxzkn4cz,85
laozi-mainnet,StakeLab,bandvaloper10s7t8prp0nz36g4dug5ftkm8elyg9hdtlpn6uv,84
laozi-mainnet,Meria,bandvaloper1plau7keptn9qdt7nmhphltakv5t054f8lgwjdn,81
laozi-mainnet,Stakeflow,bandvaloper17s35yz3rglx7pnjppm4u9l9ht2k9mr9tq0eyh6,81
osmosis-1,Interop,osmovaloper146mj09yzu3mvz7pmy4dvs4z9wr2mst7rq8p8gy,799
osmosis-1,Crosnest,osmovaloper1u6jr0pztvsjpvx77rfzmtw49xwzu9kas05lk04,716
osmosis-1,Lavender.Five Nodes 🐝,osmovaloper1glmy88g0uf6vmw29pyxu3yq0pxpjqtzqr5e57n,647
osmosis-1,DSRV,osmovaloper1wlagucxdxvsmvj6330864x8q3vxz4x025rraa6,612
osmosis-1,Smart Stake 📈📊,osmovaloper1l7hln0l79erqaw6jdfdwx0hkfmj3dp27gr77ja,596
osmosis-1,PRO Delegators,osmovaloper1r7spsjagrmcfv96w5dxtttajvnxczhcpgfk74g,521
osmosis-1,Imperator.co,osmovaloper1t8qckan2yrygq7kl9apwhzfalwzgc2429p8f0s,512
osmosis-1,Cosmos Spaces ☮️💜⚛️,osmovaloper1t48236ajss9wswamwll4nj7up2gqdns52gvyaa,501
osmosis-1,HighStakes.ch | Daily Airdrops,osmovaloper1czsuul2n7252wcrvk9dvjcjg2qn2qcdd9ue74s,480
osmosis-1,POSTHUMAN 🧬 StakeDrop,osmovaloper1e8238v24qccht9mqc2w0r4luq462yxttfpaeam,461
osmosis-1,Stakely.io,osmovaloper1z5xyynz9ewuf044uaweswldut34z34z3cwpt7y,444
osmosis-1,01node,osmovaloper1xaz2yf5l0qcta60nlc9v4vzufz2r3swte7y8xd,423
osmosis-1,Leonoor's Cryptoman,osmovaloper14amduhjazqhwtkhm6kutdcy4ux5zazf5k803tq,362
osmosis-1,OWALLET,osmovaloper1zqevmn000unnjj709akc8p86f9jc4xevf8f8g3,361
osmosis-1,Active Nodes,osmovaloper10rsjwrcj7maz4f0l8dh3smjd022n9ya8ycuyg7,284
osmosis-1,NosNode🔮,osmovaloper10jm8fvdyqlj78w0j5nawc76wsn4pqmdxgzgh4c,274
osmosis-1,"Frens (🤝,🤝)",osmovaloper1ej2es5fjztqjcd4pwa0zyvaevtjd2y5w37wr9t,269
osmosis-1,Nodeify,osmovaloper16s96n9k9zztdgjy8q4qcxp4hn7ww98qk5wjn0s,221
osmosis-1,AutoStake 🛡️ Slash Protected,osmovaloper1pxphtfhqnx9ny27d53z4052e3r76e7qq495ehm,208
osmosis-1,Swiss Staking,osmovaloper1y0us8xvsvfvqkk9c6nt5cfyu5au5tww24nrlnx,181
osmosis-1,Chiter in Cosmos ⚛,osmovaloper1lmxrexaxuc7ealq4wqdgzrczajhhrenrdlhxha,169
osmosis-1,0base.vc,osmovaloper1n3mhyp9fvcmuu8l0q8qvjy07x0rql8q4d3kvts,161
osmosis-1,Validatus,osmovaloper19v94c3z7ckarwsum76kaagma0wqsqhh54xucdk,158
osmosis-1,Tessellated,osmovaloper1n56swda49evz92zhcw2xc8esx6kzt8qm62hkep,116
osmosis-1,Ethernodes,osmovaloper1ux0wrpy2gpeteahn8r95xjketyf0nn800ztng4,101
osmosis-1,Trust Nodes,osmovaloper1f7jtv9sd3g9jay64zrydfqh7l3eqdzgs289m8u,97
osmosis-1,Obi,osmovaloper14ts0j42qkpr43a3tgxr7zz6l6zdf7hdes5jpma,79
osmosis-1,FreshSTAKING,osmovaloper17h2x3j7u44qkrq0sk8ul0r2qr440rwgjp38f93,70
osmosis-1,Cypher Core,osmovaloper1pjmngrwcsatsuyy8m3qrunaun67sr9x74vvvdk,68
osmosis-1,Silk Nodes,osmovaloper1s29zkm444lr8u4jjfkrycl9wh8gttwfze230hj,52
osmosis-1,Vitwit (Previously Witval),osmovaloper1ddle9tczl87gsvmeva3c48nenyng4n56yscals,42
osmosis-1,CryptoDungeon,osmovaloper13x4pynlp86prhcmtns742kgsgu7pjtzjz4a3nk,15
phoenix-1,Terrascope,terravaloper1jt8pcx4sesgztjkjsvjjqtvyfgcehqx09u4exq,593
phoenix-1,Synergy Nodes,terravaloper1tm0xkark2ufecmdhgaaw7gqsycyt4qag6py8x6,542
phoenix-1,ERIS ⚡️ Delegate for claimdrop,terravaloper1vm5azhvaxeanc7auxh02y8jmxrk8tj93f43e7j,513
phoenix-1,Lavender.Five Nodes 🐝,terravaloper1vcd42qfvlvnjwaw7hvl6y32wrzqxvas653yus9,509
phoenix-1,cosmosrescue,terravaloper1htey4gcdcass29vn4dwjcuq58mrvv8ra5pjz4k,476
phoenix-1,Active Nodes,terravaloper1a9zv7n6pmkzlm3wj6c23qyejqlmyxsl5faanrv,454
phoenix-1,Stakin,terravaloper1mgpgp53tynj4djmckxdjhufa7q8lqqjuwnrlqm,453
phoenix-1,HighStakes.ch | Stake for Airdrop,terravaloper1pgyelqv0hwjavgf6vhdm4e4pt766wfxxczu20l,423
phoenix-1,SOLID,terravaloper1cqc26lnatzxvu0z5nd4yx8m4ecllkm7jlakwrw,401
phoenix-1,SCV-Security,terravaloper10c04ysz9uznx2mkenuk3j3esjczyqh0j783nzt,389
phoenix-1,Pro-Nodes75,terravaloper1puzp2yjqps43x7nse33svljc550xjz35jxg432,389
phoenix-1,WildSage 🧙,terravaloper1l920a79akuc98hz4389axf9ctcymrf5ays578x,376
phoenix-1,Inotel,terravaloper10qz4hfudfnllkgvhnm7k40dewg27nhxz3yn895,359
phoenix-1,0base.vc,terravaloper1plxp55happ379eevsnk2xeuwzsrldsmqduyu36,346
phoenix-1,Centauri Alpha,terravaloper1fs8g3mlg3f4f4yrckvwk7dk4lt3nv4gtx2uqwj,341
phoenix-1,r93AX Nodes,terravaloper1vh9m0jpuznh00t05c66yqqpsgqzudrg258q6ch,323
phoenix-1,TdrSys | Auto-Compound,terravaloper1cs0dspacdhym4cwcm3f7suurfszvl6k5s9p06a,320
phoenix-1,Core Dev (Engineering@Terra),terravaloper14rftkw37eltf74degzajq4s5phg23vjlu9h9as,256
phoenix-1,BackBone Labs | Delegate for $SOUL Claim Drop,terravaloper1wr0p7dzss74wfmzfqm8r65mk26efg5zhzpm77s,246
phoenix-1,Nansen | Stake to Stack Points,terravaloper1wwq9mfkkqfta334d4hcjrjau9y50a4hw37zhdl,203
phoenix-1,Ceres Ventures,terravaloper1q8w4u2wyhx574m70gwe8km5za2ptanny9mnqy3,192
phoenix-1,Interstellar 🍸,terravaloper1kepapcnh78hsk8nx2u9nv05rn7vjwwf4fr59zu,188
phoenix-1,NFTSwitch.xyz | Delegate for $SOUL Claim Drop,terravaloper1vrkzjujfds9p8t5g0xety3e3ft4dep02etv9le,187
phoenix-1,Node39.TOP,terravaloper1l63t9c0nruewg5zdrmv8pvcxdg0az6fqgg008k,187
phoenix-1,owlstake,terravaloper1lg8zwpjvyx4pqy0j5ue2kf08edkuwy6l0j7f0h,187
phoenix-1,Coinage x DAIC,terravaloper17kh8ngu3s74epwympaxrp4ukahm5rvtf5zc8ma,185
phoenix-1,Y,terravaloper18pmvpy25zc7x0u8ppefuyyl2zaafe2wut0nm5e,174
phoenix-1,MANTRA DAO,terravaloper1yej82e2zursn2f56vgxfvmydwj9f2awluhusqh,165
phoenix-1,TERRA-FIRMA,terravaloper1s6j9wxyprdsxmdf6mvsegsldvmtk0p92pa7aey,158
phoenix-1,Orion - Auto-Compound,terravaloper1dvl464gpzxwru4a97q6pzqv7n7rcnxwlyspnau,157
phoenix-1,Secure Secrets,terravaloper1wzu2j73nvccghywtghku5ch59f67jykw58na64,157
phoenix-1,Mario,terravaloper1rgdps79da300t87twwkcly6ec3vlpgpfgnsel5,151
sommelier-3,Sommelier Foundation,sommvaloper1rtt69afx4dtj4t3urgm93qq7kxypzzeew4w8t0,1039
sommelier-3,Seven Seas,sommvaloper10nmpa8lqzd37eclk9a54d2utcvrw3evcuvu3cs,1038
sommelier-3,Defi Geek,sommvaloper1delagkfwss0x8vjrzwqtws4kj47jgteen0vrup,1038
sommelier-3,polkachu.com,sommvaloper1gp957czryfgyvxwn3tfnyy2f0t9g2p4pu0vlu3,1038
sommelier-3,BlockHunters 🎯,sommvaloper1m9n4keerxus8yw3mjqvekxlywn8sq9aguh39c6,1038
sommelier-3,Defi Dojo Validation,sommvaloper1hejkwp7qxd4drvsqnc5up6slt5jtvjkq5f0j7k,1038
sommelier-3,Golden Ratio Staking,sommvaloper1fpwexrflqq066c80qfgs875qq39ws3t689gj28,1038
sommelier-3,Chill Validation,sommvaloper1l38kl5u0rmqj2rr4336jjxpmap9gl7amkf9yff,518
sommelier-3,Red Planet,sommvaloper1kwnymjvr2t4g3agzd6h077kx6k62avzpr8zcpz,445
sommelier-3,Validatus,sommvaloper1jgfjrec3u2ev6v89sav06we8jn5tf4cqlpj997,409
sommelier-3,✅ CryptoCrew Validators #IBCgang,sommvaloper1xz0eu8um28a72rl9gufhszkd6tewus8u38l5nd,381
sommelier-3,FreshSTAKING,sommvaloper17h2x3j7u44qkrq0sk8ul0r2qr440rwgj2latjp,359
sommelier-3,Encapsulate (fka KingSuper),sommvaloper1s0lankh33kprer2l22nank5rvsuh9ksa8324s2,224
sommelier-3,BitNordic,sommvaloper1qzy5ydycy6deseghvh4f4f20s268s4tn4527kj,163
sommelier-3,Tessellated,sommvaloper1n56swda49evz92zhcw2xc8esx6kzt8qm3yd5w3,88
sommelier-3,🔥STAVR🔥 REStake ON✅,sommvaloper1fes322u0x7422ugc05xkxeav2zzd3kfgf898f4,57
sommelier-3,VALIDARIOS,sommvaloper1xepu6f8nvqzd95fgs0njvm8rvwxq79dydzzrmn,54
sommelier-3,SyaNodes,sommvaloper1k6vwc45uu5k7tth7gnnh4c967g5cg04f84jla3,18
sommelier-3,Ztake.org,sommvaloper13ul4wf2gwuwfrqrx70h2j9evje05vtglpc44sc,17
ssc-1,Omnistake.com,sagavaloper1am6qxsfxpzxdk7j8e8s37vs6pe8zr6m922nqte,904
ssc-1,Cosmostation,sagavaloper1nv7mzp90rjxkgrr7ymcfqufgjeqtr7ptfeflz8,871
ssc-1,NodeStake,sagavaloper19f0w9svr905fhefusyx4z8sf83j6et0gsn0qkm,869
ssc-1,Finoa Consensus Services,sagavaloper1c24csqxrfqktgpn94anp4xmtn7pz772gl903kj,807
ssc-1,Golden Ratio Staking,sagavaloper1nfha2308jhh2k7jfsa29gpa5t7kqv48wzuje4w,748
ssc-1,P2P.org 💙,sagavaloper15eryzkm5y7d2ldqf6he7g943g9hepxwa6puvjz,696
ssc-1,Lavender.Five Nodes 🐝,sagavaloper140l6y2gp3gxvay6qtn70re7z2s0gn57zupu4tk,560
ssc-1,Luganodes,sagavaloper1qara34gyn54s9693rntr7gxj4a34te6gxkx97m,536
ssc-1,Stakecito,sagavaloper1qe8uuf5x69c526h4nzxwv4ltftr73v7qsdtg4m,527
ssc-1,StakingCabin,sagavaloper1smw8w75qzprplv5g4afkrjkxz0sh4d84qqz4cw,518
ssc-1,Enigma,sagavaloper1v9uqwx20c7f3nf4ckzzvzjr4kxuqw37293gkv9,476
ssc-1,Simply Staking,sagavaloper1qpsluy5pgjt84jl4yf83e6kz02npgynwsqslj9,455
ssc-1,Stakin,sagavaloper13p45c6z865muxdycah0amqhjkfexh0ztejq9gw,452
ssc-1,UnityFarms (20% to charity),sagavaloper1pg3u9vl53jngwfly0370jne8fv533hd6emrfmd,333
ssc-1,Nocturnal Labs,sagavaloper1axyv94rv40cug6acgh0zlzvq9awf4ajea3yrd4,282
ssc-1,polkachu.com,sagavaloper13dfsqypv3rjucvncpjy9p6jm47hc0e7827g0cq,234
ssc-1,HashKey Cloud,sagavaloper14z9v2s2w2kkua70t20vpcvcgpxqekl7lufz3rs,225
ssc-1,SG-1,sagavaloper1v7f0980q2z3he88fc7cs6tx7le70578rgcn6re,190
ssc-1,Stake&Relax 🦥,sagavaloper1l9aqqku8yk0p3w8kljmrwj32ztzz74earjl0sp,159
ssc-1,Chandra Station,sagavaloper106y6thy7gphzrsqq443hl69vfdvntgz2rcxrw2,158
stargaze-1,alkadeta,starsvaloper1wz3692qvg6g3kcnnyta40rn2jj5jfhxqzntq0s,494
stargaze-1,🦊 The Silver Fox,starsvaloper1qy8vu3r6gcm3ydjglh427p8p036ya798hev2s8,492
stargaze-1,Chorus One,starsvaloper16pj5gljqnqs0ajxakccfjhu05yczp987esm6lu,484
stargaze-1,"Frens (🤝,🤝)",starsvaloper1ej2es5fjztqjcd4pwa0zyvaevtjd2y5wuske5h,449
stargaze-1,Kahuna,starsvaloper17r0cp9zrtkvzlz7a2r09gmdxwqfyje9898petq,448
stargaze-1,Larry Engineer,starsvaloper1jlhu56rs6st0vyaneleg2lp0seqknw5j2fkpr4,429
stargaze-1,StakeLab.zone,starsvaloper1mz2qks48v486d9m8wp4l9fxm2e9l0e0kzk79m5,420
stargaze-1,Keplr,starsvaloper16s77uvzu5c5wvnhepx4m69z8xft9pd68t4973p,415
stargaze-1,Imperator.co,starsvaloper1y3cxrze7kmktj93atd42g9rffyg823g0qjqelc,398
stargaze-1,Bro_n_Bro,starsvaloper1y58hfnm90r4efhlydx0gavz57lvm7k6uulkg3h,390
stargaze-1,Citadel.one,starsvaloper1qv2tdjma7dcg6jmgawwd0aajjcx89rqca0cqgr,361
stargaze-1,Inter Blockchain Services,starsvaloper1yskcx5zfkr3nacn6f5zd08yw72zwm4s06x8tpz,355
stargaze-1,RHINO 🦏,starsvaloper1xru87608vdps23q4s79006lcsm0tfxcl4juuy5,329
stargaze-1,AutoStake 🛡️ Slash Protected,starsvaloper1r6usxgxmrz6ynjz2y5ez5u8ts3fpmtlrl8c9xr,315
stargaze-1,StakerHouse,starsvaloper1ytmeusye99zdzumkx2hvlx5p3fj9d5w8qfxwn9,298
stargaze-1,Golden Ratio Staking,starsvaloper1tn84uta3qhhk3fphcwydktpjlq6akgw380lxj4,292
stargaze-1,PoS Node,starsvaloper1t70evqe66qedxp3u04d424gxfyncuhp68ffuf7,290
stargaze-1,CryptoCrew Validators ✅,starsvaloper12v78y2lrpy2euhuzjtd6ssyzz3zllgs0uqk3nn,278
stargaze-1,FreshSTAKING,starsvaloper17h2x3j7u44qkrq0sk8ul0r2qr440rwgjvlln5d,245
stargaze-1,ValiDAO,starsvaloper1ezq340qx542cw6a8g7lwsnuz9avgtusm7vwd7a,239
stargaze-1,Oldcat,starsvaloper14mc5h4qy8udss5c9mk8r7kz2xywk00ptuhfwac,236
stargaze-1,OranG3cluB,starsvaloper15h93mze4d7uzls97pzy58rf9fplxmzyaw8gd4u,234
stargaze-1,CryptoDungeon,starsvaloper13x4pynlp86prhcmtns742kgsgu7pjtzj0m9tz2,232
stargaze-1,Ping,starsvaloper1jxv0u20scum4trha72c7ltfgfqef6nscdghxyx,226
stargaze-1,Blackhox,starsvaloper1dkuvgapkjf6lmdnh9jm4hy6zm85kvrqsefthy4,225
stargaze-1,Encapsulate (fka KingSuper),starsvaloper1s0lankh33kprer2l22nank5rvsuh9ksap3gdkx,224
stargaze-1,StakeAngle,starsvaloper14ysq6pfyxh5jmhddvjhxu6du8nh7r8248y90lc,218
stargaze-1,mahof,starsvaloper1nurdchxypkgwpu20avwqj3e3ywm7n60rf34s27,207
stargaze-1,Arcpool,starsvaloper1eh397usaczphjk2fjra5590uyx6urp5jv8tpce,202
stargaze-1,NakoTurk,starsvaloper1tnffg6s9x35eac2kaw4zvkx7lvyhd7spw6hnde,197
stargaze-1,Cosmos Spaces ☮️ 💜 ⚛️,starsvaloper1gpnmdeytnjqekqt559dqzdv2gwjefcsvv0sarg,191
stargaze-1,silent,starsvaloper1xqum4wt30f3aqw8mmv823ty3x7gpmmde9zfndf,187
umee-1,Nodes.Guru,umeevaloper1l4xvfq5uj7624m73nn8j4mgra7xq4cpf08q2xj,802
umee-1,polkachu.com,umeevaloper1gp957czryfgyvxwn3tfnyy2f0t9g2p4phlh7lv,800
umee-1,UMEE BURN VALIDATOR,umeevaloper1fz037eya6ruvklcakq95uftmz6cxw72re9dgkf,800
umee-1,MZONDER,umeevaloper1nlsvx2cl4wksknfx9dk7svn0rushylzj4g8l6z,800
umee-1,Chainroot,umeevaloper1c0r2r5e3usyjjy55dk5ktql9nc5nljk3fw4lla,529
umee-1,🔥STAVR🔥 REStake ON✅,umeevaloper1dkjcas3j43u3v6l94jhhhnjxhlnwxt3m02p4c3,422
umee-1,TTT VN,umeevaloper1ukk6qutqe24hmmwqkumluprms9fu7kannz5gl7,390
umee-1,Alphabet,umeevaloper1qr97jr05ftqfnly7hegw4q03g3sctzwj34ev2g,346
umee-1,ART3MIS.CLOUD,umeevaloper13elcqgu20pwrhexsz783jsvrdlf045edw3k8ar,345
umee-1,StakeTown,umeevaloper1tvnv9x93s2vaap79j0jxt49hak8emld2ylx84l,323
umee-1,AutoStake 🛡️ Slash Protected,umeevaloper1py60fpud4w468zn7mthfa25xnzuawjum7w90q2,305
umee-1,bitszn,umeevaloper1l3ltveezgyctwfflk660qv7gvxz2xp4lr2x064,299
umee-1,HighStakes-Daily Airdrop,umeevaloper1rtdcc3ukvf80xzqk00nsj5v06edf39q0yxe2ve,284
umee-1,0base.vc,umeevaloper1n3mhyp9fvcmuu8l0q8qvjy07x0rql8q4d0h0la,281
umee-1,ShapeShift DAO,umeevaloper1gvt9l5tshr0fp8ksl2tuem584z69eyvt9m8yh6,253
umee-1,CoinMetrika,umeevaloper1z6qsfe95y3luzj4wve93s9w6rjs7msk972zs4f,240
umee-1,ELYSIUM,umeevaloper1tm5lt2y6sw62dptctecq9g9wjv7hwzkfpsnxjw,216
umee-1,Encapsulate (fka KingSuper),umeevaloper1s0lankh33kprer2l22nank5rvsuh9ksavp35nh,210
umee-1,L0vd2 | L0vd.com,umeevaloper15kywkhdljlkfvvzwkshnquz2x63nrxewfr4lga,208
umee-1,medium,umeevaloper1nhxqqa7rlmuw7yzpf0v4zzusk39fzuk2h0rptu,192
umee-1,Pro-Nodes75,umeevaloper1vn5ysf7u9dssn2pm6h8agmqerxc5mq79p3e9ny,186
umee-1,rxpwnz,umeevaloper1spynk5y2wz96dq4z73snpgqhr4l49n4zz660h4,186
umee-1,ushakov,umeevaloper1agzky2ak6xs5vve3c2wzjtqdq7fwadcgjwufc0,184
umee-1,AM Solutions 🌊,umeevaloper1hdeemspqtxaw5pk3ddmtzju3xtk0euj5xddr0c,178
umee-1,CosmoWiz,umeevaloper1lpyjdjtscyurhqze5xvkvhdj94wltcs6g7wq84,178
umee-1,Egozit,umeevaloper14jkqgv2qhmjafvg5pynt49uq2ejjelmkj63rz3,165
umee-1,Oneplus,umeevaloper1pn3sx7778dwvdtrp8djstjwpsjq6cr7d7x4lz6,164
umee-1,KalpaTech,umeevaloper1ehkfl7palwrh6w2hhr2yfrgrq8jetgucttvwsj,164
umee-1,Qubelabs,umeevaloper1qzulky8hacycvxrz2jcts28zg7nypce88590zp,158
umee-1,StakeAngle,umeevaloper1lewxvf5qcyfqtl2m49k285qtdsa3vgstkj00n8,145
umee-1,Huginn,umeevaloper1vr59ktf5yehvxz06qe889sl4eg0dtak8l2yge3,139
umee-1,node101,umeevaloper12h8fpmg5qs570rmlem27km5xu4l2gv0lapuels,108
