Validator Name,Validator Address,Stride Delegations,Live Delegations,Delegations Minus Stride,Commission,CEX,Active,Uptime,Governance,Eligibility,Reason,Current Weight,New Weight
WHENMOONWHENLAMBO,sagavaloper1a29k2w89zvu0j7kcka59cuj4lx6k775zldqlwe,0,2000000,2000000,5.00%,N,N,,,N,inactive,0.00%,
CroutonDigital,sagavaloper1zd7j327duhewmu8739g9hdcm00clf3zp7zv7pp,0,1100000,1100000,5.00%,N,N,,,N,inactive,0.00%,
cosmosrescue,sagavaloper1qx9knjqah8s0l4rhwmapsd6cuah4948jnwyetv,0,1010000,1010000,5.00%,N,N,,,N,inactive,0.00%,
Validatrium.com,sagavaloper19q4mfnuqszfwkt068sfagwkhp0ad6x86zl67z2,0,1010000,1010000,0.00%,N,N,,,N,inactive,0.00%,
owlstake,sagavaloper10c6k35ga7uehjkcl3lchu5qv0kfxwnrxyh8kxx,0,1010000,1010000,5.00%,N,N,,,N,inactive,0.00%,
AgoraNodes,sagavaloper15gtf87ma0mjqwl5sdcpj20umwa58lu4q6pygas,0,1010000,1010000,5.00%,N,N,,,N,inactive,0.00%,
Saga Community Node,sagavaloper19ejpal4hzfpemt7tfk9lgx3srgf9a08hnfm304,0,1000000,1000000,0.00%,N,N,,,N,inactive,0.00%,
EZ Staking,sagavaloper1gjtvly9lel6zskvwtvlg5vhwpu9c9wawtuax0z,0,1000000,1000000,5.00%,N,N,,,N,inactive,0.00%,
Cogwheel ⚙️,sagavaloper1hgr46vkzd24xp5j2hnf4xqr7596a5rhn93ywdn,0,1000000,1000000,5.00%,N,N,,,N,inactive,0.00%,
Nodes Hub 🛡️ 100% Slash Protected 🛡️,sagavaloper1etp6vvfgtxdu04ufrxjjx3fqcf05nrxlgf640f,0,1000000,1000000,5.00%,N,N,,,N,inactive,0.00%,
kjnodes.com 🦄,sagavaloper18uqtw5fd8f98kflvdgp683ev8tdzlgcvy47mje,0,10000,10000,5.00%,N,N,,,N,inactive,0.00%,
Disperze,sagavaloper1c3x2skx2c6ncwwkmhnywvl9v3anjq2nc55y75z,0,1,1,1.00%,N,N,,,N,inactive,0.00%,
