Validator Name,Validator Address,Stride Delegations,Live Delegations,Delegations Minus Stride,Commission,CEX,Active,Uptime,Governance,Eligibility,Reason,Current Weight,New Weight
<decommissioned>,umeevaloper1w06vvkmtz62we48d3qmq5p22tj5evmw5zpmrdv,0,215538370265,215538370265,20.00%,N,N,,,N,"inactive, commission>10%",0.00%,
Nymbus-Node,umeevaloper1huqvam945pyluhvd0y3kmy0rafgl4uz4xg44dd,0,204927180920,204927180920,5.00%,N,N,,,N,inactive,0.00%,
testovich,umeevaloper1th5wmkw0z6ru93lc02peqx7jshrx4mqky3gmju,0,204212097331,204212097331,10.00%,N,N,,,N,inactive,0.00%,
FLINTSTONE,umeevaloper1gxjptyjm08vsur74lyceueeh9gpyhx04whzeaq,0,166341031916,166341031916,10.00%,N,N,,,N,inactive,0.00%,
<decommissioned>,umeevaloper162pf3y3ar2qqpe2qrqzz2lfgn9ve4jqdpe8wt7,0,154070458483,154070458483,20.00%,N,N,,,N,"inactive, commission>10%",0.00%,
<decommissioned>,umeevaloper1jvcp4u9euc95zt85dpx4t4u2rv563sm7unr0r4,0,108833456682,108833456682,20.00%,N,N,,,N,"inactive, commission>10%",0.00%,
Nodes Squad,umeevaloper1aszzevw6dd3h5uaadfqa9u8julv3rm8vlh20sz,0,97461445235,97461445235,10.00%,N,N,,,N,inactive,0.00%,
REDELEGATE - Closing Sept 20th,umeevaloper1ux8apnt5unupg7r3f2cdxh8smgpun4479j5rav,0,81874053145,81874053145,10.00%,N,N,,,N,inactive,0.00%,
n1stake,umeevaloper1ypj6v3uf6ssnq8947sw6wf3cw2kmx8f2nx2wc7,0,78833850997,78833850997,9.50%,N,N,,,N,inactive,0.00%,
Stakeme.io,umeevaloper1650kd9sqn2dh57yu3arvtu28q2xvxvnv725ux3,0,77021556250,77021556250,5.00%,N,N,,,N,inactive,0.00%,
BlockStake,umeevaloper19a7q9zhch0rcrayj42zemhfyh0rm5lwyu46z89,0,75265000001,75265000001,8.00%,N,N,,,N,inactive,0.00%,
Please redelegate,umeevaloper1prg8nk6erqn2nz77ll39t5kzgrdkjadcr9xeu4,0,74266565889,74266565889,10.00%,N,N,,,N,inactive,0.00%,
Zenscape,umeevaloper1jv363n9e44h4hh45kgr3x3dxaf5t6vlj4jwwkt,0,74106440994,74106440994,5.00%,N,N,,,N,inactive,0.00%,
REDELEGATE - Closing on Sep 20th,umeevaloper1gq5fvkv479n26x63dkh8zscqahxu4tz4ph3jn9,0,74051021475,74051021475,10.00%,N,N,,,N,inactive,0.00%,
Vixello,umeevaloper1jxz5mz8huxwxgxldta9tg9mvq7mfndmtrt8jf6,0,68934160217,68934160217,5.00%,N,N,,,N,inactive,0.00%,
Illuminati,umeevaloper1elen8x09ke4lhum8ca7z4g96sv34jfyn9c459f,0,68054920113,68054920113,5.00%,N,N,,,N,inactive,0.00%,
Decommissioned - Please redelegate ASAP,umeevaloper1jv00hpa48u3v7kvrftsj2ysrntt5djx8uqxr9d,0,67801879832,67801879832,5.00%,N,N,,,N,inactive,0.00%,
White Whale,umeevaloper1fty5gcwkukmqyknc34tz8g8qwfknlpuctttxxq,0,66395780737,66395780737,8.00%,N,N,,,N,inactive,0.00%,
TheCodes,umeevaloper148u69yh5wq99ll9xnzl577hs3eyfh3f7jntmz9,0,56956305389,56956305389,5.00%,N,N,,,N,inactive,0.00%,
Notional,umeevaloper1dmahqt84r9je3sqvljzjrttjj78cmrf39k5zhs,0,51946910848,51946910848,5.00%,N,N,,,N,inactive,0.00%,
Please Redelegate,umeevaloper1uu28exgfjl9amfcfr7wvfgsqaufx336kwf6wnp,0,46723152632,46723152632,10.00%,N,N,,,N,inactive,0.00%,
𝐕𝐚𝐠𝐢𝐟,umeevaloper126y7tkg50jrdejlklkuc7en6pa6u3g700svgpv,0,42114176812,42114176812,5.00%,N,N,,,N,inactive,0.00%,
ElagabalX,umeevaloper1em9du6n3mlkaqpaslmjeszq5vnr4wg4pv029gl,0,36951631660,36951631660,7.00%,N,N,,,N,inactive,0.00%,
Ultrawaves,umeevaloper15kddnzxnl24lxddjcmn5m6t2xkmn6uhltqjlgx,0,35322164726,35322164726,10.00%,N,N,,,N,inactive,0.00%,
StakeCapital,umeevaloper1d6sr5hh273frzx06zt86rdj5ug5mv4ee8gv7vy,0,34643359592,34643359592,100.00%,N,N,,,N,"inactive, commission>10%",0.00%,
Mandragora,umeevaloper1v47vtj70zvu3sx87afermuy985lajwk0zd2tp7,0,33266351320,33266351320,9.90%,N,N,,,N,inactive,0.00%,
REDELEGATE,umeevaloper1wwl9f8wcc0am9wruvmx4hjzdv7ewfcex0lz9vp,0,31212038580,31212038580,10.00%,N,N,,,N,inactive,0.00%,
Redelegate to another validator,umeevaloper1uwntnsu3j0mp7n2ey8k3hz8uaj2dpfrfkenx0m,0,26572086307,26572086307,5.00%,N,N,,,N,inactive,0.00%,
Staking Fund,umeevaloper1000ya26q2cmh399q4c5aaacd9lmmdqp9csq0tc,0,21727105836,21727105836,5.00%,N,N,,,N,inactive,0.00%,
stakingcare,umeevaloper1eladjjl43hy880rvnqcsfs29emzjv60f2tgfm8,0,20248265360,20248265360,10.00%,N,N,,,N,inactive,0.00%,
Wetez,umeevaloper17jrkht3ull30c2at5mp8yvm2w6rjh4j248es9g,0,18742158006,18742158006,10.00%,N,N,,,N,inactive,0.00%,
BAT,umeevaloper1xhgshl8mh5ec97gwr9f9fynf757mqplslz0tqs,0,16175382342,16175382342,5.00%,N,N,,,N,inactive,0.00%,
black lodge,umeevaloper1jdq7efmzmc8smscwmaw77vul7wptww74ftj82d,0,13886386757,13886386757,5.00%,N,N,,,N,inactive,0.00%,
🚀 WHEN MOON 🌕 WHEN LAMBO 🔥 RESTAKE ✅,umeevaloper1l7ca957ert2tnugd4u9c58xd7tyehsddyljxkl,0,13048296314,13048296314,5.00%,N,N,,,N,inactive,0.00%,
ChiCommunityDAO,umeevaloper13k2hn8335n0e6qalsn2zs6pqpp24z8akqjlmnc,0,10202086066,10202086066,5.00%,N,N,,,N,inactive,0.00%,
redelegate_please,umeevaloper16kukyg8l6qse6n2rq24qr6qd3ylgnnzmut8v3u,0,10013451552,10013451552,5.00%,N,N,,,N,inactive,0.00%,
LazyAper,umeevaloper1mvscapes0acdkgc2tnvutzu7nxu5pl97d4afe6,0,9622004599,9622004599,5.00%,N,N,,,N,inactive,0.00%,
Shutdown - please redelegate,umeevaloper1yfgk48e0z3k38c2wk22acvwkze04fl677uy76u,0,9264151765,9264151765,5.00%,N,N,,,N,inactive,0.00%,
Alliance,umeevaloper1tyr934fw7gmkwxusnfmy7gy8tjyy23w8l9u2l8,0,8942000001,8942000001,10.00%,N,N,,,N,inactive,0.00%,
wombat,umeevaloper1pp5y2639h97qjpwucvfxnxrgcm4t7sujz8x8cy,0,8876373215,8876373215,10.00%,N,N,,,N,inactive,0.00%,
CryptoStake.vc,umeevaloper10thl9dpkw02m0cpy9znh4zshc7pxj4rlm5ne7s,0,8590054743,8590054743,5.00%,N,N,,,N,inactive,0.00%,
Chelovek_iz_Naroda,umeevaloper1pml0s5lfzjf644v0xwe83mcfp7vgkj7hzm6uqm,0,7455183829,7455183829,5.00%,N,N,,,N,inactive,0.00%,
Undelegate,umeevaloper12q4a5qvuzzn2kspe6dekkhnl77ct52drjxrwzc,0,7261979668,7261979668,5.00%,N,N,,,N,inactive,0.00%,
inactive,umeevaloper1s7mj0fal0hs75mnp7fypp4q53fh3ldn8n946lm,0,7178218049,7178218049,5.00%,N,N,,,N,inactive,0.00%,
Tuzem,umeevaloper196y6x6yx777fr5t7cqs0t9fj7p96jf7c83uwsj,0,7152471806,7152471806,5.00%,N,N,,,N,inactive,0.00%,
MTnode,umeevaloper1sex685w68vvv563nsyv8nezawq4hhg7qjkyhzg,0,6569632433,6569632433,7.00%,N,N,,,N,inactive,0.00%,
ppx-CHINA,umeevaloper15plv0ynkmwpwyhtx8av534crqcrh892qm270p3,0,6550000000,6550000000,5.00%,N,N,,,N,inactive,0.00%,
StakewithJenni,umeevaloper1kdxmw2wm68zmm37c0d7scfqg9xa8rnevvc5usp,0,6549469079,6549469079,10.00%,N,N,,,N,inactive,0.00%,
azstake,umeevaloper142xnwdgpmpzgsyckxwyd5c9ppmmvqa9k7c4fh8,0,6168104274,6168104274,8.00%,N,N,,,N,inactive,0.00%,
1bit,umeevaloper18jy3dvdwv3usn7m4urglldj4tdsf6ldnsg4x70,0,6057545592,6057545592,5.00%,N,N,,,N,inactive,0.00%,
BananaCrypto,umeevaloper1fshw8rdccmmwl27pytv0ggfycektdacxudgx4t,0,4397170692,4397170692,5.00%,N,N,,,N,inactive,0.00%,
BVS,umeevaloper1spurd4x520d3clewaqsxm7r5ycdq8vauckc8ds,0,4338800581,4338800581,10.00%,N,N,,,N,inactive,0.00%,
Archived,umeevaloper1ldtq67attsty8hkl0pe4gkfz6fxhxdyvgnuavt,0,4040862782,4040862782,5.00%,N,N,,,N,inactive,0.00%,
Sarvodaya Validators,umeevaloper1e8vze7j66fgmjd0l6e49p82dzcpn3tu8hhq903,0,3644432762,3644432762,8.00%,N,N,,,N,inactive,0.00%,
REDELEGATE,umeevaloper18l70l7sy36g5zh56tuwpghuxj2gwv7gytlkdc0,0,3286928442,3286928442,5.00%,N,N,,,N,inactive,0.00%,
Redelegate_please,umeevaloper173d3t47xyq2xdwek4qmad6r5kny9ch237ru4gh,0,3147785012,3147785012,5.00%,N,N,,,N,inactive,0.00%,
istake,umeevaloper1yx6dp2hy5ll6qlg6u8zlwgpadyxcnca3m4ldq2,0,2897891961,2897891961,10.00%,N,N,,,N,inactive,0.00%,
COSMØSTAKE,umeevaloper14w25sj0y6r8xfvh4jpek4qtqqwpx9flwnhsu90,0,2673037823,2673037823,5.00%,N,N,,,N,inactive,0.00%,
kjnodes.com 🦄 - shutting down on 01.09,umeevaloper12cusmxtz0ct4x0eer0f3duu9cm4sc7jwul0shd,0,2566327279,2566327279,5.00%,N,N,,,N,inactive,0.00%,
Midora,umeevaloper1u7tamxq2fxe92z0v7y6yh5nwuxj0u2pqqw0l9n,0,2305354439,2305354439,5.00%,N,N,,,N,inactive,0.00%,
skynodejs,umeevaloper1jt6vseel6khpyq6j3c2uq5t00zghdsmgf8cw3s,0,2150483187,2150483187,5.00%,N,N,,,N,inactive,0.00%,
Cardex,umeevaloper1q04ftpxetwqednwk024rgq07ezh9dt2uzkfn7j,0,1466995804,1466995804,5.00%,N,N,,,N,inactive,0.00%,
Singularity,umeevaloper14ajq3hrm3au9r24j3uv9vcaf7r9leqzepp9cfw,0,1454916186,1454916186,9.00%,N,N,,,N,inactive,0.00%,
redelegate to another validator,umeevaloper1rn78sf4vc0psmnrss02sx22n3x3sumc89y9mp0,0,1385987501,1385987501,10.00%,N,N,,,N,inactive,0.00%,
redelegate to another validator,umeevaloper16aww739z49e4v5e0k6fyvysguchfg2p802nl68,0,1378038854,1378038854,10.00%,N,N,,,N,inactive,0.00%,
kooltek68,umeevaloper13th3pfkmjqpdegvz9c569y0ashwmyp3cx6qtws,0,1221240630,1221240630,5.00%,N,N,,,N,inactive,0.00%,
[DECOMMISSIONED] AUDIT.one,umeevaloper1rwz5c2v5jh3pz67cczksvuhq4af886c2qla5ss,0,1169465571,1169465571,7.00%,N,N,,,N,inactive,0.00%,
A-Jay,umeevaloper1ucjur5tr66fv0l6yzwn4e00r0cu7mx4lp8thft,0,1050207797,1050207797,10.00%,N,N,,,N,inactive,0.00%,
AlexIT,umeevaloper1ayze7z7sn2sv8ql3aqwdl9r2aht23dqnqydwap,0,1024560667,1024560667,5.00%,N,N,,,N,inactive,0.00%,
Lilac,umeevaloper1srd69vz6eaypm4wyhfuegfwx27xa739m3xnr92,0,986005113,986005113,8.00%,N,N,,,N,inactive,0.00%,
ZenQQQ,umeevaloper127jnyyp04smdzc2fxyvmydtqklmh38pvhnvmw5,0,984846315,984846315,9.00%,N,N,,,N,inactive,0.00%,
UNBONDED,umeevaloper15r3fpdfxcame342vj6g52ap89gtv7sxgd7l7h2,0,910000000,910000000,5.00%,N,N,,,N,inactive,0.00%,
ibrahimarslan,umeevaloper14vpq5dkehz7g7m3awymwslkqc5cyclj3gpwl9h,0,822901302,822901302,5.00%,N,N,,,N,inactive,0.00%,
sergeik_vilsh,umeevaloper13tfx47t5ste9g9kqr67etvz0r4qpuvlwhz308w,0,717060638,717060638,10.00%,N,N,,,N,inactive,0.00%,
Turetskiy,umeevaloper1z79h4cw0plrq423zzzd9273g7jawh4cuk666sm,0,610000000,610000000,5.00%,N,N,,,N,inactive,0.00%,
Carnaval — decommissioned,umeevaloper17uey5cv2fwdvpgaxvzk77h65ern6f8vumhpm27,0,580229132,580229132,5.00%,N,N,,,N,inactive,0.00%,
goto5k,umeevaloper102q3m4rlkaltxwnfztfgcam672mnu40kgfwwem,0,504629100,504629100,5.00%,N,N,,,N,inactive,0.00%,
GW,umeevaloper1xmwqvktl9lfauglv2uw3xmwwn8jr6x4m48vnyj,0,500000000,500000000,5.00%,N,N,,,N,inactive,0.00%,
Lavender.Five Nodes 🐝,umeevaloper140l6y2gp3gxvay6qtn70re7z2s0gn57z7tf5ne,0,500000000,500000000,5.00%,N,N,,,N,inactive,0.00%,
Please redelegate,umeevaloper1qlmtpavyu3ugctqmvr9kl73cgzq5ehdffynf4c,0,496537460,496537460,10.00%,N,N,,,N,inactive,0.00%,
Node H,umeevaloper1m0ra2r63mf2twl2a3sjkx45gup80duvu8s4jlx,0,494667899,494667899,10.00%,N,N,,,N,inactive,0.00%,
not_delegate,umeevaloper10nlsvhss7cfzu0xugyeq8gjkcp5g4kx8gun7xx,0,462888825,462888825,5.00%,N,N,,,N,inactive,0.00%,
vnas,umeevaloper1qfv7khxqlpgtx897c0d6mrf26s9ma3kcxwn3x5,0,380000001,380000001,10.00%,N,N,,,N,inactive,0.00%,
SBvsBB,umeevaloper1vrsxec46er4ttzjrfpt3elf7qn0jkrnavajkkh,0,303204315,303204315,5.00%,N,N,,,N,inactive,0.00%,
WeakHand,umeevaloper1jns3wj8q88d7qy0zxh35jy2qmx55f0h99z22h8,0,295000001,295000001,10.00%,N,N,,,N,inactive,0.00%,
CoinHippo - Please redelegate | Not enough VP,umeevaloper13awflg2trq90zh964m3hdh22l47dqr99d66a4y,0,287847311,287847311,5.00%,N,N,,,N,inactive,0.00%,
Malina-validator,umeevaloper1tn087wzd05xxq9lze5fm8lzjy7q6kwy8w5g2uw,0,260000001,260000001,10.00%,N,N,,,N,inactive,0.00%,
White | 2% Commission,umeevaloper1nrfpd68k483c7e383xx9shj2nkarpxhn582lvw,0,207979201,207979201,5.00%,N,N,,,N,inactive,0.00%,
OriginStake,umeevaloper17u7amegy2yngpqfdka0l6x8k2zg76z55rz5pqk,0,140050000,140050000,5.00%,N,N,,,N,inactive,0.00%,
BBvsSB,umeevaloper1txfz0g09cyqspt7dtn60e47aaglhl7jrw44nqk,0,132600191,132600191,5.00%,N,N,,,N,inactive,0.00%,
Koinsortium,umeevaloper1y8rgddpwlcmf3h2zpq9aq9qdmuvcscg047dg88,0,110500000,110500000,5.00%,N,N,,,N,inactive,0.00%,
YTWOFUND,umeevaloper14q36nu973stcxrlpqnuwrre4ln5e3w5vpqyqf6,0,99990000,99990000,7.00%,N,N,,,N,inactive,0.00%,
BotDotNet,umeevaloper13g6lzq6mfa8l86lgnsnxacltsssel6h0dvdv97,0,60000001,60000001,10.00%,N,N,,,N,inactive,0.00%,
umeevaloper15vjtlc389fujejjuulqw47fyqhvfupgs8ed905,umeevaloper15vjtlc389fujejjuulqw47fyqhvfupgs8ed905,0,53473040,53473040,10.00%,N,N,,,N,inactive,0.00%,
