Validator Name,Validator Address,Stride Delegations,Live Delegations,Delegations Minus Stride,Commission,CEX,Active,Uptime,Governance,Eligibility,Reason,Current Weight,New Weight
Anchor Staking,terravaloper1r5np29ppsh7l3zq2qjsegwak7t6y0h97l79dr2,0,42000000,42000000,10.00%,N,N,,,N,inactive,0.00%,
Hex Trust,terravaloper135rv58zmcs6usxazsqrc70uwc4mlxkwdlhmlu9,0,22657596,22657596,10.00%,N,N,,,N,inactive,0.00%,
manago.cloud,terravaloper12qqr5crucyzfxduu2a9glqsuvvadw9828uw9nj,0,20473325,20473325,5.00%,N,N,,,N,inactive,0.00%,
Vixello,terravaloper13qm5xdmvnexxjplw0dvmxcvqmxqscpavtpm2nn,0,19508066,19508066,5.00%,N,N,,,N,inactive,0.00%,
OnNode,terravaloper1tpmrq39qdx00c83feqqh6zap6grylk6en9mmzd,0,17694098,17694098,10.00%,N,Y,,,N,bottom_5%_stake,0.00%,
Luna Burn Club,terravaloper1s3q7rzhnkhrhf2fn6c8026sm6hexnhu6cx22x7,0,15417370,15417370,5.00%,N,N,,,N,inactive,0.00%,
Dabu Dabu | 0% fee,terravaloper1j2ee3ykhae8na9gq8u4lsamff3armts204eyaq,0,13180000,13180000,5.00%,N,N,,,N,inactive,0.00%,
Nodeasy,terravaloper12qvrr6j7u3z5el5uuwg99ftx3jru5py6027gfx,0,12661937,12661937,10.00%,N,N,,,N,inactive,0.00%,
Tezro,terravaloper10443zhx9hjt63ha92492qw3e7l7q2pnjd9ft8z,0,9999000,9999000,10.00%,N,N,,,N,inactive,0.00%,
0% Fee to 2025 | Stakewolle.com,terravaloper1nk0rv2aa8n5hlyd8s9pj73mvn6kpryfnhwq9h9,0,8999100,8999100,5.00%,N,N,,,N,inactive,0.00%,
Everstake,terravaloper13g7z3qq6f00qww3u4mpcs3xw5jhqwraswraapc,0,6013548,6013548,10.00%,N,N,,,N,inactive,0.00%,
NodeZombie | 0% Commission and 1% MAX commission.,terravaloper1rx8es8n64979ttp23w2hvssm5m0qfdp3a6ayj4,0,5009500,5009500,5.00%,N,N,,,N,inactive,0.00%,
