Validator Name,Validator Address,Stride Delegations,Live Delegations,Delegations Minus Stride,Commission,CEX,Active,Uptime,Governance,Eligibility,Reason,Current Weight,New Weight
Lavender.Five Nodes 🐝,osmovaloper1glmy88g0uf6vmw29pyxu3yq0pxpjqtzqr5e57n,309949315404,4968828276885,4658878961481,5.00%,N,Y,0.995,7/10,Y,force_included (PoA partner),6.47%,7.13%
Binary Builders,osmovaloper15czt5nhlnvayqq37xun9s9yus0d6y26d5jws45,0,4638325815495,4638325815495,5.00%,N,Y,0.994,0/10,N,gov<5/10 (fraction=0.000),0.00%,
Stakecito Labs,osmovaloper12rzd5qr2wmpseypvkjl0spusts0eruw2g35lkn,0,4595773125753,4595773125753,10.00%,N,Y,0.996,10/10,Y,force_included (PoA partner),0.00%,7.03%
Ledger by Figment,osmovaloper17cp6fxccqxrpj4zc00w2c7u6y0umc2jajsyc5t,0,4580897575406,4580897575406,5.00%,N,Y,0.998,0/10,N,gov<5/10 (fraction=0.000),0.00%,
Figment,osmovaloper1hjct6q7npsspsg3dgvzk3sdf89spmlpf6t4agt,0,4389088731353,4389088731353,5.00%,N,Y,0.998,0/10,N,gov<5/10 (fraction=0.000),0.00%,
Golden Ratio Staking,osmovaloper16n0t7lmy4wnhjytzkncjdkxrsu9yfjm3ex7hxr,0,4220511126609,4220511126609,5.00%,N,Y,1,0/10,N,gov<5/10 (fraction=0.000),0.00%,
Mad Scientists,osmovaloper1xvl4vrlh3epl7desfnqydt4tvexl380ue86syc,0,4208253284514,4208253284514,5.00%,N,Y,0.998,0/10,N,gov<5/10 (fraction=0.000),0.00%,
Crosnest,osmovaloper1u6jr0pztvsjpvx77rfzmtw49xwzu9kas05lk04,49607803182,4200469351268,4150861548086,5.00%,N,Y,0.999,9/10,Y,OK,1.04%,6.35%
IcyCRO 🧊,osmovaloper1nna7k5lywn99cd63elcfqm6p8c5c4qcu6ex2gp,0,3974003676266,3974003676266,5.00%,N,Y,0.999,0/10,N,gov<5/10 (fraction=0.000),0.00%,
Citadel.one,osmovaloper1lzhlnpahvznwfv4jmay2tgaha5kmz5qxwmj9we,0,3916145467576,3916145467576,5.00%,N,Y,0.999,0/10,N,"name_excluded (citadel.one), gov<5/10 (fraction=0.000)",0.00%,
Allnodes,osmovaloper1e9ucjn5fjmetky5wezzcsccp7hqcwzrrdulz7n,0,3872048910113,3872048910113,10.00%,N,Y,0.997,10/10,Y,OK,0.00%,5.92%
Bitwise Onchain Solutions,osmovaloper15urq2dtp9qce4fyc85m6upwm9xul3049wh9czc,231057004816,4060416193020,3829359188204,5.00%,N,Y,0.999,0/10,N,gov<5/10 (fraction=0.000),4.82%,
PRO Delegators,osmovaloper1r7spsjagrmcfv96w5dxtttajvnxczhcpgfk74g,249588243148,3953137571251,3703549328103,5.00%,N,Y,0.997,8/10,Y,OK,5.21%,5.67%
DSRV,osmovaloper1wlagucxdxvsmvj6330864x8q3vxz4x025rraa6,293182350891,3996600344768,3703417993877,10.00%,N,Y,1,0/10,N,gov<5/10 (fraction=0.000),6.12%,
Sentinel dVPN,osmovaloper1cyw4vw20el8e7ez8080md0r8psg25n0cq98a9n,0,3629390461615,3629390461615,5.00%,N,Y,0.996,0/10,N,gov<5/10 (fraction=0.000),0.00%,
Shutting down | redelegate | Smart Stake,osmovaloper1l7hln0l79erqaw6jdfdwx0hkfmj3dp27gr77ja,252761278034,3778443737533,3525682459499,10.00%,N,Y,,,N,"name_excluded (redelegate), uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",5.28%,
POSTHUMAN 🧬 StakeDrop,osmovaloper1e8238v24qccht9mqc2w0r4luq462yxttfpaeam,220844875415,3559568212174,3338723336759,5.00%,N,Y,1,6/10,Y,OK,4.61%,5.11%
jabbey,osmovaloper1xwazl8ftks4gn00y5x3c47auquc62ssuh8af89,0,3235871859970,3235871859970,6.00%,N,Y,1,0/10,N,gov<5/10 (fraction=0.000),0.00%,
Stakely.io,osmovaloper1z5xyynz9ewuf044uaweswldut34z34z3cwpt7y,212700921218,3170253867192,2957552945974,5.00%,N,Y,0.993,6/10,Y,OK,4.44%,4.52%
Imperator.co,osmovaloper1t8qckan2yrygq7kl9apwhzfalwzgc2429p8f0s,245276737986,3178228792596,2932952054610,5.00%,N,Y,1,0/10,Y,force_included (PoA partner),5.12%,4.49%
DKCMC,osmovaloper144xwxcrlntp4wjadhrylzc6p3vdzscye6t3f76,0,2749256568830,2749256568830,5.00%,N,Y,0.998,0/10,N,gov<5/10 (fraction=0.000),0.00%,
Provalidator,osmovaloper1gy0nyn2hscxxayj2pdyu8axmfvv75nnvhc079s,0,2622487663146,2622487663146,5.00%,N,Y,1,0/10,N,gov<5/10 (fraction=0.000),0.00%,
01node,osmovaloper1xaz2yf5l0qcta60nlc9v4vzufz2r3swte7y8xd,202640742509,2795189370137,2592548627628,5.00%,N,Y,1,7/10,Y,OK,4.23%,3.97%
"Stargaze.zone (✨,🔭)",osmovaloper1et77usu8q2hargvyusl4qzryev8x8t9weceqyk,0,2478886651349,2478886651349,5.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
BackBone Labs | Delegate for $SOUL Claim Drop,osmovaloper135p8cjwa3hnnnksjxchda0a6339z9zm7cudyxn,0,2441792663971,2441792663971,6.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
NosNode🔮,osmovaloper10jm8fvdyqlj78w0j5nawc76wsn4pqmdxgzgh4c,131261379283,2504036162214,2372774782931,10.00%,N,Y,0.995,6/10,Y,OK,2.74%,3.63%
Margined Protocol,osmovaloper1et4d3he94fs5u98kzms7s0fjhpaf5hx7q6fuy5,0,2206650317430,2206650317430,5.00%,N,Y,1,0/10,N,gov<5/10 (fraction=0.000),0.00%,
SHUTDOWN | REDELEGATE,osmovaloper14n8pf9uxhuyxqnqryvjdr8g68na98wn5amq3e5,185390559744,2291560642752,2106170083008,20.00%,N,N,,,N,"inactive, commission>10%, name_excluded (redelegate), uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",3.87%,
Ping,osmovaloper1jxv0u20scum4trha72c7ltfgfqef6nscqx0u46,0,2008752639495,2008752639495,5.00%,N,Y,0.991,0/10,N,gov<5/10 (fraction=0.000),0.00%,
Cosmos Spaces ☮️💜⚛️,osmovaloper1t48236ajss9wswamwll4nj7up2gqdns52gvyaa,240007120566,2236654426247,1996647305681,5.00%,N,Y,0.999,10/10,Y,OK,5.01%,3.05%
BouBouNode,osmovaloper1eh5mwu044gd5ntkkc2xgfg8247mgc56f4dlt9h,0,1951751375908,1951751375908,6.10%,N,Y,0.999,0/10,N,gov<5/10 (fraction=0.000),0.00%,
SG-1,osmovaloper196ax4vc0lwpxndu9dyhvca7jhxp70rmcmmarz7,0,1944195650095,1944195650095,5.00%,N,Y,0.996,0/10,N,gov<5/10 (fraction=0.000),0.00%,
Coinbase_Shutting_Down,osmovaloper1q4mlwtw3ncve72na65xacck557wcknc8j0lmke,0,1728444632093,1728444632093,10.00%,Y,N,,,N,"inactive, CEX, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
Leonoor's Cryptoman,osmovaloper14amduhjazqhwtkhm6kutdcy4ux5zazf5k803tq,173418318636,1895921871736,1722503553100,5.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",3.62%,
Chiter in Cosmos ⚛,osmovaloper1lmxrexaxuc7ealq4wqdgzrczajhhrenrdlhxha,80960485739,1739749535713,1658789049974,5.00%,N,Y,0.999,10/10,Y,OK,1.69%,2.54%
nonce community - Please Undelegate,osmovaloper1lfn5ywlunadd3fl8lcem05ew7vezns2kx06pf0,0,1458173194726,1458173194726,5.00%,N,N,,,N,"inactive, name_excluded (undelegate), uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
Chainflow,osmovaloper1j0vaeh27t4rll7zhmarwcuq8xtrmvqhu6m87mz,0,1359564007477,1359564007477,5.00%,N,N,1,0/10,N,"inactive, gov<5/10 (fraction=0.000)",0.00%,
Nodeify,osmovaloper16s96n9k9zztdgjy8q4qcxp4hn7ww98qk5wjn0s,105871404447,1433711359710,1327839955263,5.00%,N,Y,1,3/10,N,gov<5/10 (fraction=0.300),2.21%,
interchain.FM🥩,osmovaloper125kjmvuv5sv7qct2t6wc99h3mp7hpyxw37dcgg,0,1308229056086,1308229056086,5.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
AutoStake 🛡️ Slash Protected,osmovaloper1pxphtfhqnx9ny27d53z4052e3r76e7qq495ehm,99643674773,1396096205420,1296452530647,10.00%,N,Y,0.996,0/10,N,gov<5/10 (fraction=0.000),2.08%,
Chainscope,osmovaloper1gr73xk8gmn3gdyx4cqf5s4hmkxwcgkq8lx8xwv,0,1250328792549,1250328792549,5.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
bitszn | valopers.com,osmovaloper18kxyn3dpmwnmctzkgckfcgp7a4nzss0lq2qpk9,0,1192460392482,1192460392482,10.00%,N,Y,1,9/9,Y,OK,0.00%,1.82%
🐠stake.fish,osmovaloper1sjllsnramtg3ewxqwwrwjxfgc4n4ef9ua8h4lf,0,1112451276991,1112451276991,5.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
Chandra Station,osmovaloper10ymws40tepmjcu3a2wuy266ddna4ktas0zuzm4,0,1112087062005,1112087062005,5.00%,N,Y,0.996,0/10,N,gov<5/10 (fraction=0.000),0.00%,
Manythings,osmovaloper1l38793cjjks9k70wkxdq7w3auhjmqu9s9l4njy,0,1053339606976,1053339606976,10.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
Nansen | Deprecating - Please redelegate,osmovaloper1c9ye54e3pzwm3e0zpdlel6pnavrj9qqv5qgdz9,0,1045027240977,1045027240977,5.00%,N,N,,,N,"inactive, name_excluded (redelegate), uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
Booga Beras,osmovaloper1tf7wjthwt9mgywqvjdkj974rp5awzzm43ddhlp,0,1042058873341,1042058873341,5.00%,N,Y,0.998,0/10,N,gov<5/10 (fraction=0.000),0.00%,
"Frens (🤝,🤝)",osmovaloper1ej2es5fjztqjcd4pwa0zyvaevtjd2y5w37wr9t,128866098641,1112932905416,984066806775,10.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",2.69%,
0base.vc,osmovaloper1n3mhyp9fvcmuu8l0q8qvjy07x0rql8q4d3kvts,77128036710,991821036408,914692999698,5.00%,N,Y,0.984,8/10,Y,OK,1.61%,1.40%
"[Sunsetting, please redelegate] Informal Systems",osmovaloper1x20lytyf6zkcrv5edpkfkn8sz578qg5s833swz,0,912493669254,912493669254,5.00%,N,N,,,N,"inactive, name_excluded (redelegate), uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
Validatus,osmovaloper19v94c3z7ckarwsum76kaagma0wqsqhh54xucdk,75690868321,976899844415,901208976094,5.00%,N,Y,0.998,4/10,N,gov<5/10 (fraction=0.400),1.58%,
StakeLab.zone,osmovaloper16q8xd335y38xk2ul67mjg27vdnrcnklt4wx6kt,0,880222174820,880222174820,5.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
TaxiStake,osmovaloper1xf9zpq5kpxks49cg606tzd8qstaykxgt2vs0d5,0,832781382800,832781382800,5.00%,N,Y,0.997,4/10,N,gov<5/10 (fraction=0.400),0.00%,
OmniFlix Network,osmovaloper12zwq8pcmmgwsl95rueqsf65avfg5zcj047ucw6,0,822104361143,822104361143,5.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
Stake Shark,osmovaloper1e893vrtzzp6zyzs80tqg52j2vdckzqrdjrjva5,0,806917703555,806917703555,10.00%,N,Y,0.998,0/10,N,gov<5/10 (fraction=0.000),0.00%,
"Sunseting, please redelegate | Forbole",osmovaloper14kn0kk33szpwus9nh8n87fjel8djx0y0fhtak5,0,792230500509,792230500509,5.00%,N,N,,,N,"inactive, name_excluded (redelegate), uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
Oldcat,osmovaloper1m73mgwn3cm2e8x9a9axa0kw8nqz8a492vg4hp4,0,750528956015,750528956015,5.00%,N,Y,0.987,8/10,Y,OK,0.00%,1.15%
Tessellated,osmovaloper1n56swda49evz92zhcw2xc8esx6kzt8qm62hkep,55570510908,761780962960,706210452052,10.00%,N,Y,0.981,8/10,Y,OK,1.16%,1.08%
nonce classic,osmovaloper1cmqh34lt9d457ajk9g94eg2pswrpr08rxqwsyy,0,645711191798,645711191798,10.00%,N,N,0.998,0/10,N,"inactive, gov<5/10 (fraction=0.000)",0.00%,
NFTSwitch.xyz | Delegate for $SOUL Claim Drop,osmovaloper1u2wsa88eh738mk35a3cncgu7lc6cqf74jdl50x,0,632584896763,632584896763,6.00%,N,Y,,,N,"uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
Shutting Down - Redelegate,osmovaloper1y0us8xvsvfvqkk9c6nt5cfyu5au5tww24nrlnx,86709159289,714373755014,627664595725,5.00%,N,N,,,N,"inactive, name_excluded (redelegate), uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",1.81%,
Ethernodes,osmovaloper1ux0wrpy2gpeteahn8r95xjketyf0nn800ztng4,48384668974,660375422984,611990754010,5.00%,N,Y,0.993,0/10,N,gov<5/10 (fraction=0.000),1.01%,
Please redelegate to 01node new valdiator,osmovaloper17mggn4znyeyg25wd7498qxl7r2jhgue8td054x,0,578856566624,578856566624,5.00%,N,N,,,N,"inactive, name_excluded (redelegate), uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
Stakewolle.com |100% Insurance,osmovaloper122yaxffys6rmv03nwwkmn3rvr5skzxl9lry2a5,0,545542052852,545542052852,5.00%,N,Y,0.991,1/10,N,gov<5/10 (fraction=0.100),0.00%,
Bro_n_Bro,osmovaloper13tk45jkxgf7w0nxquup3suwaz2tx483xe832ge,0,536881396655,536881396655,5.00%,N,Y,0.998,9/10,Y,OK,0.00%,0.82%
Please Redelegate,osmovaloper1jvqv650snr7gaee2wsvkx9nf9gwuj946zxa7z4,0,524432943815,524432943815,5.00%,N,N,,,N,"inactive, name_excluded (redelegate), uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
Trust Nodes (shutdown 1/1/26 - please redelegate),osmovaloper1f7jtv9sd3g9jay64zrydfqh7l3eqdzgs289m8u,46468444456,537054852152,490586407696,10.00%,N,N,,,N,"inactive, name_excluded (redelegate), uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.97%,
iqlusion,osmovaloper1grgelyng2v6v3t8z87wu3sxgt9m5s03x7uy20c,0,488213783544,488213783544,7.00%,N,Y,0.995,0/10,N,gov<5/10 (fraction=0.000),0.00%,
Tedcrypto.io 🧸 | TedLotto,osmovaloper1xk23a255qm4kn6gdezr6jm7zmupn23t3pqjjn6,0,466541511298,466541511298,5.00%,N,Y,0.999,0/10,N,gov<5/10 (fraction=0.000),0.00%,
KalpaTech,osmovaloper1ehkfl7palwrh6w2hhr2yfrgrq8jetguct4ddyl,0,456709111923,456709111923,5.00%,N,Y,0.999,4/10,N,gov<5/10 (fraction=0.400),0.00%,
Shutdown in November | Please redelegate | Meria,osmovaloper1q5xvvmf03dx8amz66ku6z0x4u39f0aphqf42wc,0,431665923684,431665923684,5.00%,N,N,,,N,"inactive, name_excluded (redelegate), uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
FreshSTAKING,osmovaloper17h2x3j7u44qkrq0sk8ul0r2qr440rwgjp38f93,33533928973,459824839313,426290910340,6.90%,N,Y,0.998,3/10,N,gov<5/10 (fraction=0.300),0.70%,
[Beehive_Official],osmovaloper1xaunn3pnvnkkue5unpxgucme5n0fqyzxqwfghe,0,419068686187,419068686187,5.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
SHUTTING DOWN - REDELEGATE,osmovaloper15knxwwzq38lwe3e3rul8cpcew9n6u0gq7x38cj,0,397748495233,397748495233,5.00%,N,N,,,N,"inactive, name_excluded (redelegate), uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
WhisperNode 🤐,osmovaloper1md9f5524vtmrn64lyv2pdfn7cnkjkklf44vtjz,0,396369133932,396369133932,5.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
wosmongton,osmovaloper1thsw3n94lzxy0knhss9n554zqp4dnfzx78j7sq,0,390376095725,390376095725,5.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
Atlas Staking (Autocompound Rewards),osmovaloper12vmqh2phzwuavl50vyfhmcath5lecqxgsc3vdc,0,365516326041,365516326041,5.00%,N,Y,,,N,"uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
DO NOT STAKE,osmovaloper1wgmdcxzp49vjgrqusgcagq6qefk4mtjv5c0k7q,0,351156371832,351156371832,5.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
ChainLayer,osmovaloper1kgddca7qj96z0qcxr2c45z73cfl0c75pf37k8l,0,337339552164,337339552164,5.00%,N,N,0.999,0/10,N,"inactive, gov<5/10 (fraction=0.000)",0.00%,
SHUTTING DOWN 25/04/2026 - REDELEGATE,osmovaloper1zlymlax05tg9km9jyw496jx60v86m454a3xf3m,0,334300778142,334300778142,5.00%,N,N,,,N,"inactive, name_excluded (redelegate), uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
strangelove,osmovaloper1r2u5q6t6w0wssrk6l66n3t2q3dw2uqny4gj2e3,0,311902499688,311902499688,5.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
SmartNodes,osmovaloper16j5hsdrcaa6950ks0rf944rgmncukl74cs7yw6,0,292790359579,292790359579,5.00%,N,Y,0.974,0/10,N,gov<5/10 (fraction=0.000),0.00%,
coinhall.org,osmovaloper1yp8qwkfs964pkg3rge3k6ree2e6lrttgc8aqzn,0,272671924633,272671924633,5.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
Interbloc,osmovaloper15004ysvmqnqzkvt7x6s4cd53flmmvgfv6t4y9y,0,252359157770,252359157770,5.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
Xilodyne,osmovaloper1rtlg9jnlezwg83eep5zu25sfxndgud5aeqjld4,0,222271152169,222271152169,5.00%,N,Y,0.977,9/10,Y,OK,0.00%,0.34%
Simply Staking,osmovaloper1feh2keupglep6mvxf5c96eulh3puujjryj2h8v,0,220522206180,220522206180,5.00%,N,Y,0.999,0/10,N,gov<5/10 (fraction=0.000),0.00%,
NodeGuardians (Decommissioned),osmovaloper15xstrgzpwhduklvyhy9g7gu774lm8cjjxdvlw6,0,205927908641,205927908641,5.00%,N,N,,,N,"inactive, name_excluded (decommissioned), uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
Kintsugi Nodes,osmovaloper1juczud9nep06t0khghvm643hf9usw45r3jxhxn,0,199509084324,199509084324,5.00%,N,N,0.995,0/10,N,"inactive, gov<5/10 (fraction=0.000)",0.00%,
SHUTDOWN_SOON,osmovaloper123nfq6m8f88m4g3sky570unsnk4zng4u6mkmvq,0,179095547310,179095547310,5.00%,N,N,,,N,"inactive, name_excluded (shutdown), uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
Redelegate,osmovaloper10rsjwrcj7maz4f0l8dh3smjd022n9ya8ycuyg7,136051940577,308525796000,172473855423,5.00%,N,N,,,N,"inactive, name_excluded (redelegate), uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",2.84%,
Staking Fund | REDELEGATE,osmovaloper1000ya26q2cmh399q4c5aaacd9lmmdqp9cwpvl4,0,156752920581,156752920581,5.00%,N,N,,,N,"inactive, name_excluded (redelegate), uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
REDELEGATE,osmovaloper1s33zct2zhhaf60x4a90cpe9yquw99jj0x8t08z,0,141800000557,141800000557,8.00%,N,N,,,N,"inactive, name_excluded (redelegate), uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
NexuSecurus,osmovaloper1ta3zed9p4q2ynnpgrw7m63wqd9e4xg2pal6v97,0,137409451095,137409451095,10.00%,N,Y,0.996,0/10,N,gov<5/10 (fraction=0.000),0.00%,
REDELEGATE I'M SHUTTING HER DOWN,osmovaloper1ls4kmz5v7ytwcqmmchkex970565j8q3d5s6gdw,0,132641436716,132641436716,5.00%,N,N,,,N,"inactive, name_excluded (redelegate), uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
Haan Node,osmovaloper1hqqzynrdqxzky82mw92ugwsrry0ntrse84g5nr,0,132532668384,132532668384,5.00%,N,Y,0.998,9/10,Y,OK,0.00%,0.20%
Zenscape,osmovaloper13xfu3eeux3u80fxh9w4lpdg6fd34723cfgxnlv,0,130204792443,130204792443,5.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
ushakov,osmovaloper1crg24mgm8l3qe7ej9l8t7tsttp40aaas4xmkhx,0,128136113692,128136113692,5.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
CryptoDungeon,osmovaloper13x4pynlp86prhcmtns742kgsgu7pjtzjz4a3nk,7185841880,124652795030,117466953150,5.00%,N,N,0.99,6/8,N,inactive,0.15%,
Atomic Nodes,osmovaloper1x2e2pnenh0mmc99cnp7sukngnt8lc4saljavr3,0,116745291740,116745291740,10.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
DAO DAO,osmovaloper1e8zrt3wq2wu854e8kfe0fg2y4rpakql37u0l4uwzv2cv0dng4ntqst76th,0,103380212824,103380212824,5.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
S16 Research Ventures,osmovaloper1uxn3xw4xzyvu3xka0fr7krsfzyp8af3eyyurzh,0,102048507371,102048507371,5.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
SHUTTING_DOWN_REDELEGATE,osmovaloper1ddle9tczl87gsvmeva3c48nenyng4n56yscals,20120357362,121759491024,101639133662,5.00%,N,N,,,N,"inactive, name_excluded (redelegate), uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.42%,
Hathor Node,osmovaloper1qx6kgrla69wmz90tn379p4kaux5prdkucgvfuf,0,94087642455,94087642455,5.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
stake.systems | autocompound,osmovaloper1ualhu3fjgg77g485gmyswkq3w0dp7gysdcdgw2,0,90275046546,90275046546,5.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
White Marlin Staking,osmovaloper18wkkhsrsw7gwl3z9gn6e25ag3sn0crzp2tp9t0,0,90119406337,90119406337,5.00%,N,N,0.98,2/10,N,"inactive, gov<5/10 (fraction=0.200)",0.00%,
Coinage x DAIC,osmovaloper1cwurrzatev9lfkn3ak6hh59t6yc0zy00rzp8yd,0,90025034025,90025034025,5.00%,N,Y,1,0/10,N,gov<5/10 (fraction=0.000),0.00%,
Secure Secrets,osmovaloper1pgl5usqpelz3a4c04g6t3yyvlrc9yseylmtcnt,0,85916832791,85916832791,5.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
[Beehive]🇰🇷,osmovaloper1pz8wre7clpym5cz9ufpt6nvcayvspqqh7yw4y7,0,81473228501,81473228501,5.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
Klub Staking,osmovaloper16vnsrhxsyamf4f4eln6g587qwwd39fte2m2ysc,0,81276544769,81276544769,6.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
Do Not Delegate,osmovaloper14537vk6xr9qfptpw2090c589w7a8cm0e0wyv3u,0,73274749174,73274749174,5.00%,N,N,,,N,"inactive, name_excluded (do not delegate), uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
Merkan,osmovaloper1kls9ca0h980sqfmt0497jj8kad3lcws6g08mld,0,72932016732,72932016732,10.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
Decommissioning - Please Redelegate,osmovaloper1s29zkm444lr8u4jjfkrycl9wh8gttwfze230hj,24910918653,95603435719,70692517066,5.00%,N,N,,,N,"inactive, name_excluded (redelegate), uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.52%,
Nocturnal Labs (deprecated),osmovaloper1969qjenvrjxrypynv36j9hjmlxrqgmy0xq3dg2,0,68404584139,68404584139,5.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
