Validator Name,Validator Address,Stride Delegations,Live Delegations,Delegations Minus Stride,Commission,CEX,Active,Uptime,Governance,Eligibility,Reason,Current Weight,New Weight
Kahuna,injvaloper1qkwpk4pf6txgazfs8lnjzj75pc47z9g26lww7r,0,2756295561289427329297,2.7563E+21,5.00%,N,N,,,N,inactive,0.00%,
Ninja Blaze,injvaloper1yc7xem6z8wqrnwjzskc4aas3n2nlqg3vpl2dpj,0,2248129860266797695942,2.24813E+21,5.00%,N,N,,,N,inactive,0.00%,
Oni | Stake for BoostDrop™ 🚀,injvaloper1f566hkhdhf9s3hskd43nggj7qsc7g0xxtqylr7,0,2149536106617806921457,2.14954E+21,5.00%,N,N,,,N,inactive,0.00%,
Redelegate,injvaloper1v2xylfeyry808ltt0hwxggzt0fns6uwh74mku3,170215586962646822588,2175740914972797358966,2.00553E+21,5.00%,N,N,,,N,"inactive, name_excluded (redelegate)",0.74%,
w3coins,injvaloper1tly62qxj2t8wz2zw4d7p37jcysvgasqa0zjtlk,0,1897729561198222279006,1.89773E+21,5.00%,N,N,,,N,inactive,0.00%,
01node,injvaloper17y9pmvrwcmytrvsurduj7ts0s8unzr55a6ffa3,0,1706162376498891842806,1.70616E+21,5.00%,N,N,,,N,inactive,0.00%,
Coinage x DAIC,injvaloper1ltu4jgw850x7kg9kl7g8hjtuzatvzfpy0svplt,0,1610646199883258737206,1.61065E+21,5.00%,N,N,,,N,inactive,0.00%,
Four Pillars,injvaloper126he4tz5a2w3y90ecraxz6x6wh7dxyukfx8665,0,1602740869875938307675,1.60274E+21,5.00%,N,N,,,N,inactive,0.00%,
TokenStation.app,injvaloper1qndvee93f30q3ra2hncasphm22k97vpr89zusa,0,1574777328805705393943,1.57478E+21,10.00%,N,N,,,N,inactive,0.00%,
Twinstake,injvaloper18cyc7wxru3g9de3emwy9pdh5x0vevxp3p2623y,299878678320817772729,1868025389726254416605,1.56815E+21,8.00%,N,N,,,N,inactive,1.30%,
$MAX injective,injvaloper1z4z0erxx80cex9kgrk5ynk6gczs0qvale6ae48,0,1120265849454491545771,1.12027E+21,5.00%,N,N,,,N,inactive,0.00%,
coinhall.org 📈🔄,injvaloper1ka5clr8wmdr50cs8dcrnfsszyunlxs72r36j5e,0,1041367258964961681151,1.04137E+21,10.00%,N,N,,,N,inactive,0.00%,
Forbole,injvaloper12s9d7l53ef2c8avrn7pgd6dfeeg2yzel58ztfx,0,981488325877413548911,9.81488E+20,9.50%,N,N,,,N,inactive,0.00%,
InfStones,injvaloper1xnaddzjzml9uw88cruyljm93v8quexnsawtr4j,0,679070026691199231171,6.7907E+20,10.00%,N,N,,,N,inactive,0.00%,
AUDIT.one,injvaloper16gquuvkj7yreyvmmmha4uke9cjtd6t3nh5r76d,0,667374757620030281658,6.67375E+20,7.00%,N,N,,,N,inactive,0.00%,
Injective Node 1,injvaloper1jpnuzes6hd3kjye9f8fsrum8dhj8dylwq5gdcc,0,534812836239732600528,5.34813E+20,7.00%,N,N,,,N,inactive,0.00%,
Redelegate to WhisperNode 🤐,injvaloper1cutynk8xve9lqmwt4nn575x95v9849zj6p9564,0,444372043257513378089,4.44372E+20,5.00%,N,N,,,N,"inactive, name_excluded (redelegate)",0.00%,
Hex Trust,injvaloper1u8npsgrcyk4csp0cpzecwkvcqw4e6thqzcrvp7,581303284129585221079,1017752947517984352065,4.3645E+20,7.50%,N,N,,,N,inactive,2.52%,
DSRV,injvaloper1p90whzaz28ayhmqqw0ur8283tsu8ad3jfqz0s0,0,423124054006894414647,4.23124E+20,10.00%,N,N,,,N,inactive,0.00%,
Please undelegate,injvaloper1n6z54tf5rezqurq7vn4xy6gfj9u7m5axen0ycc,0,358757502323318688278,3.58758E+20,10.00%,N,N,,,N,"inactive, name_excluded (undelegate)",0.00%,
Cosmic Validator | Top Uptime & Auto-compound,injvaloper1fa558ytfnekl2zlmv7zpupam7zrcj2wkpqt90x,0,340658124995761052943,3.40658E+20,9.90%,N,N,,,N,inactive,0.00%,
BitNordic (decommissioned),injvaloper1v93fqstgfkqnw080mv8sv5p5fq7n2h7e4kuz5r,0,277153275166108250664,2.77153E+20,5.00%,N,N,,,N,"inactive, name_excluded (decommissioned)",0.00%,
Migrating to ‘Keplr’ - Please Redelegate,injvaloper1444m5prz36s4t4gr7kca5lgc682h94yutqrgpg,0,269537976979222793885,2.69538E+20,10.00%,N,N,,,N,"inactive, name_excluded (redelegate)",0.00%,
Vault Staking,injvaloper1r5sv0r4t2uu3hxrg4ectp2k75u7vn2g9u64lvh,0,253123240333747364123,2.53123E+20,5.00%,N,N,,,N,inactive,0.00%,
A41,injvaloper145cktyaw3ec7nwt3nyawvx5yy9l58ppy9fhltx,0,218804194344579729044,2.18804E+20,5.00%,N,N,,,N,inactive,0.00%,
WhisperNode 🤐,injvaloper1377ptxfucjnx8l0d2xxkshfu6wxjf0tel2x7ee,0,214194817840211567778,2.14195E+20,5.00%,N,N,,,N,inactive,0.00%,
Node X,injvaloper1zjjw8p4llg4uee4hqwe04kat4haf734wegcr24,0,170102420226347280572,1.70102E+20,5.00%,N,N,,,N,inactive,0.00%,
redelegate to StakeLab,injvaloper1ackww60mtpc24d3wccxz90wyx5gxq0ggwtnw6c,0,163517613781981120464,1.63518E+20,5.00%,N,N,,,N,"inactive, name_excluded (redelegate)",0.00%,
NINJA,injvaloper1kvlepclamftkwx5qqu4463jznsvru24n472cy7,0,150345500823349061719,1.50346E+20,5.00%,N,N,,,N,inactive,0.00%,
Meria,injvaloper13xg5mkd6maqxye07x9za0kaj756drw2r45yk5w,0,131266329028526665640,1.31266E+20,5.00%,N,N,,,N,inactive,0.00%,
Artifact,injvaloper1sdd8krauuydtauk8je6zexcw5llj8aunyhlz89,0,129000000000000010000,1.29E+20,10.00%,N,N,,,N,inactive,0.00%,
Contribution DAO,injvaloper1axd525a65ly3p878g3hcqw7ykhas0rmk8ws3na,0,115974302760641786173,1.15974E+20,10.00%,N,N,,,N,inactive,0.00%,
gumi,injvaloper1pff5lusdc9htm0z96l02a0yh9e6erphrllndet,0,97425632945609834826,9.74256E+19,10.00%,N,N,,,N,inactive,0.00%,
DO NOT STAKE,injvaloper15y9lns6gnhcp8jlkfqmxqgtlff4racajqst5ar,0,93823282282062704088,9.38233E+19,10.00%,N,N,,,N,inactive,0.00%,
<decommissioned>,injvaloper1dknnk0nzap8h07elxays2ecldxq9elu3dzqvqr,0,78105492492032342440,7.81055E+19,100.00%,N,N,,,N,"inactive, commission>10%, name_excluded (decommissioned)",0.00%,
5.0 Validator | Airdrop,injvaloper1x2k4l6k57c2rqhyzdef6y9galutn7psegeqylz,0,77057048724523687294,7.7057E+19,5.00%,N,N,,,N,inactive,0.00%,
Nala DAO,injvaloper1tly0qyahfpe53jkrxem9lmfcr3f2mmxtgl2kzc,0,74932913651792889213,7.49329E+19,5.00%,N,N,,,N,inactive,0.00%,
staking engine,injvaloper1nalrvx5zy2qrgx2h0fquzg7ehlwqpf3pzckv8y,0,67781455907136746323,6.77815E+19,5.00%,N,N,,,N,inactive,0.00%,
Finoa-Consensus-Services,injvaloper18kcu6w92u4mq4dsudpcrufdfmtgu7q2r753t72,0,67656284637126956528,6.76563E+19,10.00%,N,N,,,N,inactive,0.00%,
KDAC,injvaloper1guh04j8x8fxpax3ghf7wlf798xey8576kyfwza,0,59216619091744955344,5.92166E+19,10.00%,N,N,,,N,inactive,0.00%,
BitGo by Twinstake,injvaloper1pkyycsewsfclqq4vshge540hwnqpqvlj3p80an,569769488809553768287,624410638588448626147,5.46411E+19,8.00%,N,N,,,N,inactive,2.47%,
Injective Node 0,injvaloper1yqdrkyp37w46aant2u80v2rapuuz7eg3rl4arg,0,50951922116358635475,5.09519E+19,7.00%,N,N,,,N,inactive,0.00%,
Huobi,injvaloper1d4ndu7jeeln3qaxuyakazkm7v4kep5qrtdz9k7,0,50357358193032685263,5.03574E+19,10.00%,Y,N,,,N,"inactive, CEX",0.00%,
Nebula,injvaloper158m0v02cahrec02q0mlzwwztv95avdh9ldadne,0,49010000000000010000,4.901E+19,5.00%,N,N,,,N,inactive,0.00%,
Orion - Auto-Compound & 0% Fees,injvaloper10zxm0rklrnurd999xgr4ss8v2q9qsjlfhhk9mk,0,45975395606851182742,4.59754E+19,5.00%,N,N,,,N,inactive,0.00%,
DOUBLETOP,injvaloper1n5yluh6k9zqv74jw35r5s5zy808xpzfq4ea8jf,0,36560833477654428862,3.65608E+19,7.00%,N,N,,,N,inactive,0.00%,
Bi23 Labs,injvaloper13c0m2t3hmaqp43rw0t97utvy5dc7cktes0swce,0,33974461295081702327,3.39745E+19,5.00%,N,N,,,N,inactive,0.00%,
Mblock,injvaloper10gunj074eyp4l8n5kta4w7960nxer2ucvfrdsv,0,30672220704107867683,3.06722E+19,10.00%,N,N,,,N,inactive,0.00%,
please redelegate - shutting down,injvaloper125j4jg5d5hs3xvgfn0me69kgdlv9xe9zknvcz4,0,16973901087608331024,1.69739E+19,5.00%,N,N,,,N,"inactive, name_excluded (redelegate)",0.00%,
Copper,injvaloper1p5w2pquxj0plswe4jwczxj86tzuupqpydg3n64,0,14575698255801541380,1.45757E+19,8.80%,N,N,,,N,inactive,0.00%,
Notional,injvaloper16eg6wf2k6v0lzwu2vsrhxhe0tcycgr7jm98nyz,0,14155990657675981898,1.4156E+19,9.69%,N,N,,,N,inactive,0.00%,
jabbey,injvaloper1xwazl8ftks4gn00y5x3c47auquc62ssucyym4v,0,11158844020336100252,1.11588E+19,10.00%,N,N,,,N,inactive,0.00%,
KDAC,injvaloper1egc6mep7z8sa0tglm63qzwq4kdgyd8ccapydkt,0,10000000000150289702,1E+19,10.00%,N,N,,,N,inactive,0.00%,
Psycho Node,injvaloper1ejnw6efrt7f6v6n0xhqlpxunlxmpllnusy2gf3,0,6978900110000010034,6.9789E+18,5.00%,N,N,,,N,inactive,0.00%,
HashQuark,injvaloper1zaahxq8my6nqvp64flacugxdyxp6tmm8st3hrz,0,5510082676035195981,5.51008E+18,10.00%,N,N,,,N,inactive,0.00%,
test-node,injvaloper1xwvvcg6j2gvfsfg5h9cgp57057n9mm0kryfcj2,0,5495000000000010001,5.495E+18,10.00%,N,N,,,N,inactive,0.00%,
MCF,injvaloper1nxahyr4v2hzemdfwxv90djs9vwgpenc2zzxelk,0,5E+18,5E+18,10.00%,N,N,,,N,inactive,0.00%,
Tané,injvaloper1m5lqvd8kr2s7lx3j2c7cfa33hxrqa3cth9pd56,0,5E+18,5E+18,10.00%,N,N,,,N,inactive,0.00%,
CosmosPug 🍒,injvaloper13aanu4acwtjh68a6ec5gm200nx6zqcyqz8r0jq,0,4.526E+18,4.526E+18,5.00%,N,N,,,N,inactive,0.00%,
uquad,injvaloper19x795fyt4zu5t6lq04jlvp77ehxxf4cj03g6q8,0,2.9E+18,2.9E+18,5.00%,N,N,,,N,inactive,0.00%,
POSTCAPITALIST🎩,injvaloper1get4y2tqyp047ftym76c4avl4remldtrrj9knt,0,2875126491730891747,2.87513E+18,8.00%,N,N,,,N,inactive,0.00%,
Outlier Ventures,injvaloper1hf2y3x956cw9v43ruj060zjdamwh9xs2ezja8p,0,2586772534872619412,2.58677E+18,100.00%,N,N,,,N,"inactive, commission>10%",0.00%,
Node & Validator,injvaloper1nc9ppgynj4fxqlsxq62sh4zfvf59la6rkjy734,0,2.30158E+18,2.30158E+18,10.00%,N,N,,,N,inactive,0.00%,
nysa.network,injvaloper1n2q9ke92yjyc3uf6084d9jssuu9urj608cc2hp,0,2236387346724305256,2.23639E+18,7.00%,N,N,,,N,inactive,0.00%,
Twinstake,injvaloper13p7suhhxrd6rrj6kka39sadklartjpekm9hes8,0,2100000000000010001,2.1E+18,8.00%,N,N,,,N,inactive,0.00%,
Please Re-delegate,injvaloper197m0n2yxtfhz0uv4ehhddqrsjeg6xsp250nh0y,0,2019035095325530296,2.01904E+18,5.00%,N,N,,,N,"inactive, name_excluded (re-delegate)",0.00%,
Cosmology,injvaloper1njnkzz20mlmxff9vs42wgx22lcqtmsqjxr46ua,0,2012599702262290404,2.0126E+18,5.00%,N,N,,,N,inactive,0.00%,
